t_s,map_x,map_y,map_yaw,map_vx,local_x,local_y,local_yaw,local_vx,esc_x,esc_y,esc_yaw,esc_vx,gnss_vx,gnss_vy,gnss_vz,gnss_speed_xy,cmd_v,cmd_w,drive_target_mps,drive_actual_mps,actual_erpm,steer_rad,mux_source,goal_state,estop,ready,feedback,gate,imu_yaw,neo_yaw
9.283107924000433,126.34872996998429,101.52311450241186,-0.11983695663060344,0.07585300226445688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,-0.021,0.009,0.08755569655939013,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5072277165149923
9.33081527700051,126.34872996998429,101.52311450241186,-0.11983695663060344,0.07585300226445688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,-0.021,0.009,0.08755569655939013,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.508637306666677
9.37207524600035,126.35800287671431,101.52368580200684,-0.12016362203647679,0.07765713466180793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.072,0.002,0.075,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5031504334776582
9.41230317300051,126.35800287671431,101.52368580200684,-0.12016362203647679,0.07765713466180793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.072,0.002,0.075,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5041197264237267
9.45503680999991,126.36656832134769,101.52418470070596,-0.12055374465769163,0.07958151560729303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,0.012,0.095,0.012649110640673518,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5077160162372825
9.501119194000239,126.36656832134769,101.52418470070596,-0.12055374465769163,0.07958151560729303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,0.012,0.095,0.012649110640673518,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5131678870500456
9.541187181000168,126.36656832134769,101.52418470070596,-0.12055374465769163,0.07958151560729303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,0.012,0.095,0.012649110640673518,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5131236250198654
9.581922250999924,126.37815975307508,101.5246868851082,-0.1210235911619608,0.08205877861166674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.032,0.043,0.05936328831862332,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5067470461047123
9.622436120000202,126.37815975307508,101.5246868851082,-0.1210235911619608,0.08205877861166674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.032,0.043,0.05936328831862332,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5094200450113355
9.670477454999855,126.38873299521163,101.52512142626792,-0.12148953436453169,0.08442917312022118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,-0.065,0.052,0.11183022847155415,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5104180269443053
9.711499490999813,126.38873299521163,101.52512142626792,-0.12148953436453169,0.08442917312022118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,-0.065,0.052,0.11183022847155415,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5112146186719106
9.752037780000137,126.39963341353462,101.52551435261563,-0.12197351767174736,0.0869006652125159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,-0.008,0.025,0.022472205054244233,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.514232597633125
9.792140962999838,126.39963341353462,101.52551435261563,-0.12197351767174736,0.0869006652125159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,-0.008,0.025,0.022472205054244233,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5060394779118085
9.840887809999913,126.39963341353462,101.52551435261563,-0.12197351767174736,0.0869006652125159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,-0.008,0.025,0.022472205054244233,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5110979671425133
9.882084521999786,126.41081237529303,101.5258679486862,-0.12246208333783715,0.08943478725594924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051,-0.051,-0.003,0.07212489168102784,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5140358403189746
9.923263059999954,126.41081237529303,101.5258679486862,-0.12246208333783715,0.08943478725594924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051,-0.051,-0.003,0.07212489168102784,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5159351061752553
9.963408118999723,126.42030541575996,101.52424966696854,-0.12267073510461923,0.090858955400744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.086,0.025,0.082,0.08956003573022958,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5080029560825938
10.003699880000568,126.42030541575996,101.52424966696854,-0.12267073510461923,0.090858955400744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.086,0.025,0.082,0.08956003573022958,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.509984335149801
10.049486337999952,126.43019891640796,101.52280178750186,-0.12293981830607148,0.09245377737276696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.052,-0.02,0.052773099207835045,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5118067722064443
10.089780373999929,126.43019891640796,101.52280178750186,-0.12293981830607148,0.09245377737276696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.052,-0.02,0.052773099207835045,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.516864969155122
10.13075545599986,126.43019891640796,101.52280178750186,-0.12293981830607148,0.09245377737276696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.052,-0.02,0.052773099207835045,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5172154334023715
10.171294753999973,126.44044433733949,101.52150715313866,-0.12324120983707632,0.09417997959023641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007,-0.014,0.024,0.01565247584249853,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.508999488881648
10.212056885000493,126.44044433733949,101.52150715313866,-0.12324120983707632,0.09417997959023641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007,-0.014,0.024,0.01565247584249853,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.506806081963162
10.255083717000161,126.4509940919018,101.51840894236403,-0.12376568481855443,0.09616158878242141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.001,0.013,0.001414213562373095,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.504018444136456
10.300512965000053,126.4509940919018,101.51840894236403,-0.12376568481855443,0.09616158878242141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.001,0.013,0.001414213562373095,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5118505681068197
10.341347063000285,126.4509940919018,101.51840894236403,-0.12376568481855443,0.09616158878242141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.001,0.013,0.001414213562373095,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5097971808569992
10.381408285000362,126.45988531090526,101.51564819010196,-0.12394123248109068,0.09688504143528133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.014,0.046,0.026076809620810593,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.504321639845471
10.422133506000137,126.45988531090526,101.51564819010196,-0.12394123248109068,0.09688504143528133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.014,0.046,0.026076809620810593,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5094782492345034
10.462225815999773,126.4692007052727,101.51124615548756,-0.12439971549284357,0.09797219685389824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,-0.021,0.044,0.04517742799230607,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.507353719604974
10.512824315000216,126.4692007052727,101.51124615548756,-0.12439971549284357,0.09797219685389824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,-0.021,0.044,0.04517742799230607,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5080882458868639
10.5552064350004,126.47889338764348,101.50537786255194,-0.12508840831925427,0.09936161444745722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.012,0.001,0.032310988842807024,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.508264135674988
10.602427095999701,126.47889338764348,101.50537786255194,-0.12508840831925427,0.09936161444745722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.012,0.001,0.032310988842807024,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5074296442877788
10.64269552299993,126.48697892357778,101.50017384519131,-0.12550009051848846,0.09953296177002817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.012,0.001,0.032310988842807024,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5108088627304828
10.683531376999781,126.48697892357778,101.50017384519131,-0.12550009051848846,0.09953296177002817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045,-0.019,0.015,0.04884669896727925,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5098831772556294
10.724435083000571,126.48697892357778,101.50017384519131,-0.12550009051848846,0.09953296177002817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045,-0.019,0.015,0.04884669896727925,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5086800389318518
10.764484858999822,126.49556936806056,101.49557547417163,-0.12587326012659308,0.09995547375153313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.099,0.072,0.09924716620639605,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5069494772325107
10.810644709999906,126.49556936806056,101.49557547417163,-0.12587326012659308,0.09995547375153313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.099,0.072,0.09924716620639605,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.507674192821849
10.852009702000032,126.50267089973198,101.49348302466008,-0.12587327882412017,0.09912478507768945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.072,0.05,-0.033,0.0876584280032445,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5066216874786433
10.8920822580003,126.50267089973198,101.49348302466008,-0.12587327882412017,0.09912478507768945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.072,0.05,-0.033,0.0876584280032445,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.509104813916174
10.932236802999796,126.50267089973198,101.49348302466008,-0.12587327882412017,0.09912478507768945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.072,0.05,-0.033,0.0876584280032445,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5093928715834242
10.982405120999829,126.50651929440706,101.49363146194217,-0.12568557720211482,0.09592143372016329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006,-0.041,0.025,0.04143669871020132,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5092177034325616
11.030258925000453,126.50651929440706,101.49363146194217,-0.12568557720211482,0.09592143372016329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006,-0.041,0.025,0.04143669871020132,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5100706669260855
11.070810508999784,126.50937814612287,101.4938454101737,-0.12569434928989054,0.09214968793482343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.009,0.032,0.026570660511172847,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5096224006896561
11.111830331999954,126.50937814612287,101.4938454101737,-0.12569434928989054,0.09214968793482343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.009,0.032,0.026570660511172847,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.513358212825475
11.152081455999905,126.51329737041789,101.49411224528495,-0.12580303189801745,0.08922099293425129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-0.075,-0.116,0.08499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5141758931784832
11.192429769999762,126.51329737041789,101.49411224528495,-0.12580303189801745,0.08922099293425129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-0.075,-0.116,0.08499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.509306804632262
11.241053462999844,126.51329737041789,101.49411224528495,-0.12580303189801745,0.08922099293425129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-0.075,-0.116,0.08499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.508972251474582
11.283369447000041,126.51946928392564,101.49423588173937,-0.1259587938348159,0.08711898619880845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.065,0.17,0.032,0.18200274723201296,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.509984335149801
11.325407626000015,126.51946928392564,101.49423588173937,-0.1259587938348159,0.08711898619880845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.065,0.17,0.032,0.18200274723201296,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5140623720475508
11.366550106000432,126.52171374994339,101.49482566947063,-0.12629146473768893,0.08399079659936741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027,-0.001,-0.106,0.027018512172212593,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.507109471762618
11.406802659000277,126.52171374994339,101.49482566947063,-0.12629146473768893,0.08399079659936741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027,-0.001,-0.106,0.027018512172212593,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5099996880183855
11.44880375000048,126.52585205274514,101.49697849774502,-0.1267478869373302,0.08056692427577962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034,-0.006,0.012,0.03452535300326414,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5040783474795312
11.488881389999733,126.52585205274514,101.49697849774502,-0.1267478869373302,0.08056692427577962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034,-0.006,0.012,0.03452535300326414,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5145366333527044
11.530167118000463,126.52585205274514,101.49697849774502,-0.1267478869373302,0.08056692427577962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034,-0.006,0.012,0.03452535300326414,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5125337746379062
11.571347031000187,126.52762066044298,101.49919142625521,-0.12738018099012516,0.07643746731340494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027,-0.001,-0.021,0.027018512172212593,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5117931017543966
11.612137602000075,126.52762066044298,101.49919142625521,-0.12738018099012516,0.07643746731340494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027,-0.001,-0.021,0.027018512172212593,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5096960982668892
11.655478675999802,126.52870882105103,101.50317257926666,-0.1282863115769617,0.07186118866180657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.074,-0.102,0.11651609330903606,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5066807030763967
11.699917623999681,126.52870882105103,101.50317257926666,-0.1282863115769617,0.07186118866180657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.074,-0.102,0.11651609330903606,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5153820160424063
11.740971027999876,126.52870882105103,101.50317257926666,-0.1282863115769617,0.07186118866180657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.074,-0.102,0.11651609330903606,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.517169375017528
11.781106571000237,126.53112978730738,101.50677210601205,-0.12912461601667682,0.06839696628476041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014,-0.047,0.008,0.04904079934095691,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5111273888307049
11.82162625700039,126.53112978730738,101.50677210601205,-0.12912461601667682,0.06839696628476041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014,-0.047,0.008,0.04904079934095691,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5109683193598948
11.861706366000362,126.53475831229795,101.5100131561076,-0.12988612377609687,0.0659150075091828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,-0.027,0.047,0.0367967389859482,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5080029560825938
11.902815573000225,126.53475831229795,101.5100131561076,-0.12988612377609687,0.0659150075091828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,-0.027,0.047,0.0367967389859482,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.510128683288432
11.944256961000065,126.53754494933605,101.51292741220915,-0.1305787151195061,0.06299594334411304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,-0.001,-0.017,0.001414213562373095,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5086259067895436
11.98854479000056,126.53754494933605,101.51292741220915,-0.1305787151195061,0.06299594334411304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,-0.001,-0.017,0.001414213562373095,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5101587091804916
12.030283862000033,126.53754494933605,101.51292741220915,-0.1305787151195061,0.06299594334411304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,-0.001,-0.017,0.001414213562373095,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5103747084952837
12.070554375000029,126.53958594565503,101.51554295666455,-0.13113536884890606,0.059722718398304495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008,0.079,-0.043,0.07940403012442127,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5094047622569458
12.111798968000585,126.53958594565503,101.51554295666455,-0.13113536884890606,0.059722718398304495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008,0.079,-0.043,0.07940403012442127,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5113300003334016
12.152159293000295,126.5428920267468,101.51982497213393,-0.13223512926206382,0.057288244298130266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,-0.041,-0.047,0.04606517122512409,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.508695819931562
12.192224582000563,126.5428920267468,101.51982497213393,-0.13223512926206382,0.057288244298130266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,-0.041,-0.047,0.04606517122512409,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5091593963351362
12.24112184400019,126.5428920267468,101.51982497213393,-0.13223512926206382,0.057288244298130266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,-0.041,-0.047,0.04606517122512409,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5092914716900085
12.281653695999921,126.54541974960293,101.52364879026399,-0.13308253442444773,0.054476172108899434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.074,-0.032,-0.019,0.0806225774829855,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5079772394185533
12.322083623000253,126.54541974960293,101.52364879026399,-0.13308253442444773,0.054476172108899434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.074,-0.032,-0.019,0.0806225774829855,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5129344659314439
12.369535839000491,126.54726264268079,101.52704836540951,-0.13363047346970358,0.051363996048056575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051,-0.025,0.055,0.0567978872846517,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5063425580203897
12.409718939999948,126.54726264268079,101.52704836540951,-0.13363047346970358,0.051363996048056575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051,-0.025,0.055,0.0567978872846517,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5087542946881916
12.45003840299978,126.54750712451607,101.52977935823047,-0.1338589828597816,0.04812212967471825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.059,0.049,0.007,0.07669419795525605,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5087861819394948
12.490612388000045,126.54750712451607,101.52977935823047,-0.1338589828597816,0.04812212967471825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.059,0.049,0.007,0.07669419795525605,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5075984853602282
12.532054852000329,126.54750712451607,101.52977935823047,-0.1338589828597816,0.04812212967471825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.059,0.049,0.007,0.07669419795525605,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.509754155256972
12.581460192000122,126.54944021625184,101.53273858490577,-0.13382866676586191,0.044672755754464014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.037,-0.056,0.037013511046643494,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5108231762123343
12.621733046999907,126.54944021625184,101.53273858490577,-0.13382866676586191,0.044672755754464014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.037,-0.056,0.037013511046643494,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5102587553659008
12.662131649000003,126.54963380592635,101.53505751232643,-0.13342243662259182,0.040991505676289584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.056,-0.012,-0.021,0.05727128425310542,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5088711288272882
12.702662661000431,126.54963380592635,101.53505751232643,-0.13342243662259182,0.040991505676289584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.056,-0.012,-0.021,0.05727128425310542,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.51341519818708
12.742945578999752,126.54867377672954,101.53867157754777,-0.13373764055722634,0.0372101436465571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.056,-0.012,-0.021,0.05727128425310542,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5133138533738657
12.788836098000502,126.54867377672954,101.53867157754777,-0.13373764055722634,0.0372101436465571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,-0.012,-0.056,0.1803995565404749,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5135290563075956
12.829955652000535,126.54867377672954,101.53867157754777,-0.13373764055722634,0.0372101436465571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,-0.012,-0.056,0.1803995565404749,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5088445287666612
12.870295228000032,126.55098562959442,101.54062875020381,-0.1331096352483203,0.03471879709466883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028,0.012,0.045,0.030463092423455632,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5085674505685631
12.910756625999966,126.55098562959442,101.54062875020381,-0.1331096352483203,0.03471879709466883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028,0.012,0.045,0.030463092423455632,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5143666999429715
12.951974556000096,126.55378262013339,101.54388778405323,-0.1336463828946517,0.0331563876549953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024,-0.001,0.011,0.024020824298928628,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5141312592909943
12.992081043000326,126.55378262013339,101.54388778405323,-0.1336463828946517,0.0331563876549953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024,-0.001,0.011,0.024020824298928628,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.513776103967257
13.032136435000211,126.55378262013339,101.54388778405323,-0.1336463828946517,0.0331563876549953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024,-0.001,0.011,0.024020824298928628,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5092177034325616
13.081185308000386,126.555273567262,101.54629318202285,-0.13375288011326922,0.031475512797958814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.007,0.021,0.007280109889280518,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5065626331216997
13.122037996000472,126.555273567262,101.54629318202285,-0.13375288011326922,0.031475512797958814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.007,0.021,0.007280109889280518,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.515088717865271
13.169582747000277,126.55772301136876,101.54922908859048,-0.13355691572099904,0.029321673177870055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079,-0.024,-0.074,0.08256512580987205,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5127055251452535
13.209746710999752,126.55772301136876,101.54922908859048,-0.13355691572099904,0.029321673177870055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079,-0.024,-0.074,0.08256512580987205,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5107362721263353
13.250630719000583,126.5581399071229,101.55078538751515,-0.13293994136408838,0.027256957261497114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.004,-0.031,0.06512296062065975,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,,False,True,True,True,,1.5080029560825938
