wall_time_s,x_ut,y_ut,z_ut,norm_ut,roll_deg,pitch_deg,target_face,observed_face,accepted_for_fit,fit_reason
1789616094.697238,16.626,-13.8184,-26.2939,34.040288362027724,-0.2636718750000001,-2.6641845703125004,LEFT_SIDE,LEVEL,True,OK
1789616094.7372303,16.626,-13.8794,-26.3916,34.140564888706805,-0.24169921874999992,-2.6477050781249996,LEFT_SIDE,LEVEL,True,OK
1789616094.7792525,16.6626,-13.696299999999999,-26.2939,34.00882311489182,-0.23620605468749983,-2.592773437499999,LEFT_SIDE,LEVEL,True,OK
1789616094.818279,16.6748,-13.7207,-26.318399999999997,34.043571229969395,-0.26367187499999994,-2.548828125000001,LEFT_SIDE,LEVEL,True,OK
1789616094.8581684,16.6748,-13.7207,-26.2451,33.986936277634676,-0.3240966796875,-2.499389648437499,LEFT_SIDE,LEVEL,True,OK
1789616094.8981986,16.7236,-13.5498,-26.0254,33.772730451652855,-0.32958984375000006,-2.493896484375,LEFT_SIDE,LEVEL,True,OK
1789616094.938237,16.687,-13.7695,-26.416,34.14469439385862,-0.25817871093750017,-2.5323486328125,LEFT_SIDE,LEVEL,True,OK
1789616094.9781713,16.650399999999998,-13.7085,-26.2695,33.98890146297759,-0.20324707031249997,-2.5982666015625004,LEFT_SIDE,LEVEL,True,OK
1789616095.0183291,16.638199999999998,-13.7817,-26.318399999999997,34.05030297501036,-0.1483154296874998,-2.6971435546875,LEFT_SIDE,LEVEL,True,OK
1789616095.0591547,16.6016,-13.830599999999999,-26.074199999999998,33.86388230194524,-0.054931640624999736,-2.7960205078125,LEFT_SIDE,LEVEL,True,OK
1789616095.0992038,16.5527,-13.7085,-26.6357,34.22536141562277,0.027465820312499892,-2.867431640625,LEFT_SIDE,LEVEL,True,OK
1789616095.1392386,16.516099999999998,-13.952599999999999,-26.709,34.363167592205464,0.0494384765625002,-2.8729248046875,LEFT_SIDE,LEVEL,True,OK
1789616095.180301,16.5283,-13.7817,-26.5137,34.148151391693226,-1.9903195922967264e-16,-2.8564453125000004,LEFT_SIDE,LEVEL,True,OK
1789616095.2192242,16.5527,-13.6841,-26.2207,33.893532990675375,-0.03845214843749991,-2.8179931640625004,LEFT_SIDE,LEVEL,True,OK
1789616095.2601564,16.5405,-13.8184,-26.489299999999997,34.14995363540044,-0.0439453125000001,-2.7850341796875004,LEFT_SIDE,LEVEL,True,OK
1789616095.300357,16.5405,-13.6475,-26.855499999999996,34.36655753417848,-0.0494384765625002,-2.763061523437499,LEFT_SIDE,LEVEL,True,OK
1789616095.3401563,16.5527,-13.7695,-26.5381,34.1739924379637,-0.027465820312499896,-2.8125000000000004,LEFT_SIDE,LEVEL,True,OK
1789616095.3801858,16.5283,-13.7085,-26.001,33.721798204425575,0.010986328125000038,-2.8125000000000004,LEFT_SIDE,LEVEL,True,OK
1789616095.4212327,16.503899999999998,-13.5254,-26.318399999999997,33.88175525160997,-0.016479492187499844,-2.7905273437499996,LEFT_SIDE,LEVEL,True,OK
1789616095.461145,16.503899999999998,-13.5376,-26.3916,33.94351012388082,-0.04943847656250019,-2.7410888671875,LEFT_SIDE,LEVEL,True,OK
1789616095.5013804,16.5527,-13.6841,-26.2695,33.93129971501239,-0.07690429687500006,-2.6971435546875,LEFT_SIDE,LEVEL,True,OK
1789616095.5411696,16.5771,-13.855,-26.3672,34.08798183011133,-0.0823974609375001,-2.6751708984375004,LEFT_SIDE,LEVEL,True,OK
1789616095.582199,16.5894,-13.7451,-26.3672,34.04945230411203,-0.08789062500000026,-2.6477050781249996,LEFT_SIDE,LEVEL,True,OK
1789616095.6232054,16.5527,-13.6475,-26.1475,33.82215087468566,-0.10986328125000018,-2.6312255859375,LEFT_SIDE,LEVEL,True,OK
1789616095.6622725,16.5649,-13.561999999999998,-26.318399999999997,33.92612466182956,-0.09338378906250015,-2.6257324218750004,LEFT_SIDE,LEVEL,True,OK
1789616095.7026472,16.5649,-13.6597,-26.2451,33.908532703583624,-0.076904296875,-2.6257324218750004,LEFT_SIDE,LEVEL,True,OK
1789616095.7422893,16.626,-13.8184,-26.440399999999997,34.15357677784276,-0.09338378906249988,-2.5927734375000004,LEFT_SIDE,LEVEL,True,OK
1789616095.7821612,16.6016,-13.7329,-26.342799999999997,34.031584988213524,-0.1263427734375001,-2.554321289062501,LEFT_SIDE,LEVEL,True,OK
1789616095.8231688,16.5649,-13.7329,-25.7568,33.56190102869621,-0.10437011718750004,-2.5653076171875,LEFT_SIDE,LEVEL,True,OK
1789616095.8631318,16.626,-13.427699999999998,-26.196299999999997,33.807885721825315,-0.06042480468749988,-2.5653076171874996,LEFT_SIDE,LEVEL,True,OK
1789616095.9040215,16.5527,-13.4399,-26.6602,34.13779508609189,-0.07690429687499989,-2.5598144531249996,LEFT_SIDE,LEVEL,True,OK
1789616095.9431436,16.638199999999998,-13.7695,-26.342799999999997,34.06423258096386,-0.08789062500000006,-2.537841796875,LEFT_SIDE,LEVEL,True,OK
1789616095.9832516,16.5649,-13.891599999999999,-26.123,33.908458997276774,-0.06042480468749998,-2.554321289062501,LEFT_SIDE,LEVEL,True,OK
1789616096.0232222,16.5649,-13.635299999999999,-26.1475,33.823203194700525,-0.03295898437499997,-2.5982666015625004,LEFT_SIDE,LEVEL,True,OK
1789616096.0631807,16.5894,-13.500999999999998,-26.3916,33.97060117101256,0.0,-2.6202392578125004,LEFT_SIDE,LEVEL,True,OK
1789616096.1040432,16.5771,-13.6841,-26.2451,33.92432919351538,0.016479492187499976,-2.6037597656250004,LEFT_SIDE,LEVEL,True,OK
1789616096.1431324,16.5771,-13.9893,-26.0986,33.935787612194886,0.005493164062499904,-2.5872802734375,LEFT_SIDE,LEVEL,True,OK
1789616096.1831458,16.6016,-13.7207,-26.3672,34.0455572268982,0.0,-2.5708007812499996,LEFT_SIDE,LEVEL,True,OK
1789616096.2242057,16.638199999999998,-13.696299999999999,-26.3916,34.07249452989904,-1.989806745307465e-16,-2.5433349609374996,LEFT_SIDE,LEVEL,True,OK
1789616096.2631824,16.650399999999998,-13.6108,-26.489299999999997,34.11997525336148,-0.010986328124999977,-2.5213623046874996,LEFT_SIDE,LEVEL,True,OK
1789616096.3034673,16.5894,-13.830599999999999,-26.2939,34.02738405946011,-0.010986328124999655,-2.5158691406250004,LEFT_SIDE,LEVEL,True,OK
1789616096.3431826,16.6626,-13.6719,-26.3672,34.05572380980912,-0.016479492187500024,-2.4664306640624996,LEFT_SIDE,LEVEL,True,OK
1789616096.3831205,16.6748,-13.5742,-26.2695,33.94693639976957,-0.03295898437499979,-2.4334716796875004,LEFT_SIDE,LEVEL,True,OK
1789616096.4232035,16.6748,-13.5986,-26.318399999999997,33.99454449702187,-0.010986328124999837,-2.4444580078125004,LEFT_SIDE,LEVEL,True,OK
1789616096.463261,16.687,-13.561999999999998,-26.2695,33.948055073155516,0.021972656249999802,-2.466430664062501,LEFT_SIDE,LEVEL,True,OK
1789616096.503844,16.6626,-13.5742,-26.2695,33.94094540006215,0.049438476562499875,-2.4609375,LEFT_SIDE,LEVEL,True,OK
1789616096.5431414,16.6748,-13.6841,-26.318399999999997,34.02883668904948,0.049438476562500076,-2.4499511718750004,LEFT_SIDE,LEVEL,True,OK
1789616096.5831122,16.6138,-13.7939,-26.318399999999997,34.04332836562841,0.038452148437499875,-2.449951171875,LEFT_SIDE,LEVEL,True,OK
1789616096.624256,16.7236,-13.6475,-26.1475,33.906117581640046,0.04394531250000011,-2.400512695312501,LEFT_SIDE,LEVEL,True,OK
1789616096.6642606,16.7236,-13.3789,-26.5625,34.120963767455336,0.0274658203125001,-2.389526367187501,LEFT_SIDE,LEVEL,True,OK
1789616096.7054837,16.7114,-13.561999999999998,-26.2695,33.960055421185636,0.027465820312500284,-2.3620605468750004,LEFT_SIDE,LEVEL,True,OK
1789616096.744333,16.7114,-13.7207,-26.6357,34.307273469921796,0.03295898437500003,-2.3345947265625,LEFT_SIDE,LEVEL,True,OK
1789616096.7842655,16.7358,-13.4766,-26.318399999999997,33.975931595174835,0.054931640625,-2.3455810546875,LEFT_SIDE,LEVEL,True,OK
1789616096.8241847,16.7969,-13.415499999999998,-26.074199999999998,33.79312645346683,0.060424804687500056,-2.3126220703124996,LEFT_SIDE,LEVEL,True,OK
1789616096.8642197,16.7603,-13.5132,-26.2451,33.94583191409514,0.032958984374999875,-2.296142578125,LEFT_SIDE,LEVEL,True,OK
1789616096.905209,16.6992,-13.6475,-26.3916,34.08275351919208,0.038452148437500215,-2.318115234375,LEFT_SIDE,LEVEL,True,OK
1789616096.9445007,16.7725,-13.5742,-26.318399999999997,34.0328347401447,0.07141113281249994,-2.318115234375,LEFT_SIDE,LEVEL,True,OK
1789616096.9851153,16.7358,-13.500999999999998,-26.2695,33.94776329730723,0.09887695312499976,-2.384033203125,LEFT_SIDE,LEVEL,True,OK
1789616097.0253484,16.748,-13.4399,-26.123,33.81623197533989,0.12634277343749986,-2.384033203125001,LEFT_SIDE,LEVEL,True,OK
1789616097.0660486,16.687,-13.4399,-26.5381,34.10802885861333,0.14831542968749992,-2.3895263671875,LEFT_SIDE,LEVEL,True,OK
1789616097.107666,16.6992,-13.4033,-26.196299999999997,33.8342705731925,0.18676757812500014,-2.4224853515625,LEFT_SIDE,LEVEL,True,OK
1789616097.147124,16.748,-13.561999999999998,-26.416,34.091471132821475,0.23620605468750008,-2.4829101562499996,LEFT_SIDE,LEVEL,True,OK
1789616097.1870046,16.748,-13.4644,-26.2939,33.95813228918811,0.32958984374999994,-2.5323486328124996,LEFT_SIDE,LEVEL,True,OK
1789616097.2286208,16.7236,-13.2446,-26.342799999999997,33.897512268011646,0.40649414062500006,-2.559814453125001,LEFT_SIDE,LEVEL,True,OK
1789616097.2680743,16.7114,-13.1226,-26.318399999999997,33.825015879966706,0.44494628906249967,-2.5927734374999996,LEFT_SIDE,LEVEL,True,OK
1789616097.3081105,16.7236,-13.0615,-26.3672,33.84539577328059,0.45043945312499994,-2.5708007812500004,LEFT_SIDE,LEVEL,True,OK
1789616097.348096,16.7358,-13.2935,-26.9531,34.398746248955064,0.45593261718750017,-2.5653076171875004,LEFT_SIDE,LEVEL,True,OK
1789616097.3880649,16.7358,-13.2446,-26.2939,33.865551937182424,0.4669189453124998,-2.5708007812499996,LEFT_SIDE,LEVEL,True,OK
1789616097.4288087,16.7725,-12.915,-26.123,33.62328226467488,0.48889160156250006,-2.5598144531250004,LEFT_SIDE,LEVEL,True,OK
1789616097.4680364,16.7236,-12.9883,-26.2695,33.74109310766325,0.48339843750000006,-2.548828124999999,LEFT_SIDE,LEVEL,True,OK
1789616097.5082805,16.7603,-12.8662,-26.6602,34.0178338900348,0.45043945312499994,-2.515869140625,LEFT_SIDE,LEVEL,True,OK
1789616097.5481384,16.8091,-13.281199999999998,-26.464799999999997,34.048814300794675,0.45043945312500033,-2.4664306640624996,LEFT_SIDE,LEVEL,True,OK
1789616097.5881422,16.7969,-13.269,-25.9766,33.65985677583908,0.45593261718749994,-2.4444580078125004,LEFT_SIDE,LEVEL,True,OK
1789616097.6283238,16.8213,-13.110399999999998,-26.2939,33.85569226969078,0.45043945312499994,-2.427978515625,LEFT_SIDE,LEVEL,True,OK
1789616097.6680853,16.8213,-12.8784,-26.6602,34.052541524679185,0.44494628906250006,-2.3730468749999996,LEFT_SIDE,LEVEL,True,OK
1789616097.7090328,16.8457,-12.9272,-26.1475,33.683554809134975,0.42297363281250006,-2.3236083984375,LEFT_SIDE,LEVEL,True,OK
1789616097.7481458,16.9189,-13.159199999999998,-26.3916,33.998974578801636,0.41198730468749967,-2.30712890625,LEFT_SIDE,LEVEL,True,OK
1789616097.7880757,16.9189,-13.0737,-26.1475,33.77665710442643,0.4010009765625005,-2.2851562500000004,LEFT_SIDE,LEVEL,True,OK
1789616097.829253,16.9434,-12.9272,-26.709,34.16960614932516,0.384521484375,-2.246704101562501,LEFT_SIDE,LEVEL,True,OK
1789616097.8680375,16.931199999999997,-13.0127,-26.2695,33.85384062377561,0.3570556640624999,-2.2137451171875004,LEFT_SIDE,LEVEL,True,OK
1789616097.9092407,16.9434,-12.9883,-26.2207,33.8127172664369,0.34057617187500006,-2.197265625000001,LEFT_SIDE,LEVEL,True,OK
1789616097.9490695,16.9189,-13.1348,-26.123,33.78140431139594,0.34057617187500017,-2.1807861328125004,LEFT_SIDE,LEVEL,True,OK
1789616097.9890926,16.9189,-13.0493,-26.2451,33.84285274190106,0.3460693359375002,-2.1917724609375004,LEFT_SIDE,LEVEL,True,OK
1789616098.0302482,16.9189,-13.147,-26.2207,33.86174677567594,0.3405761718750001,-2.17529296875,LEFT_SIDE,LEVEL,True,OK
1789616098.0691447,16.9922,-13.269,-26.2207,33.94593245633415,0.30212402343750017,-2.1588134765624996,LEFT_SIDE,LEVEL,True,OK
1789616098.1090996,16.9678,-13.0005,-26.586899999999996,34.11425638497782,0.28564453125,-2.142333984375,LEFT_SIDE,LEVEL,True,OK
1789616098.1491191,16.9556,-13.3301,-26.196299999999997,33.93272861206419,0.30212402343750017,-2.1423339843750004,LEFT_SIDE,LEVEL,True,OK
1789616098.189037,16.9556,-13.3301,-25.805699999999998,33.63209909981831,0.27465820312499994,-2.1148681640624996,LEFT_SIDE,LEVEL,True,OK
1789616098.2352,16.9678,-13.3911,-26.2939,34.038169358236644,0.22521972656250008,-2.098388671875,LEFT_SIDE,LEVEL,True,OK
1789616098.2690625,17.0044,-12.9883,-26.3672,33.95695498848505,0.25268554687499983,-2.109375,LEFT_SIDE,LEVEL,True,OK
1789616098.309245,16.9434,-13.159199999999998,-26.2695,33.91651483348488,0.30212402343749983,-2.13134765625,LEFT_SIDE,LEVEL,True,OK
1789616098.34913,16.9434,-13.4399,-26.1475,33.93230719859763,0.3021240234375,-2.1478271484375004,LEFT_SIDE,LEVEL,True,OK
1789616098.3890808,16.9556,-13.1348,-26.2695,33.91315338699721,0.2911376953124999,-2.1368408203124996,LEFT_SIDE,LEVEL,True,OK
1789616098.4302208,17.0044,-12.9517,-26.6602,34.17107572626299,0.31860351562500006,-2.1478271484375004,LEFT_SIDE,LEVEL,True,OK
1789616098.4691834,16.9678,-13.1836,-26.2695,33.93818168449807,0.32958984375,-2.1478271484375,LEFT_SIDE,LEVEL,True,OK
1789616098.5092943,16.9678,-13.220199999999998,-26.2451,33.93354091293745,0.3131103515625,-2.142333984375001,LEFT_SIDE,LEVEL,True,OK
1789616098.5491154,16.9434,-13.3423,-26.196299999999997,33.931429479761086,0.33508300781249994,-2.1423339843750004,LEFT_SIDE,LEVEL,True,OK
1789616098.5891428,16.9678,-12.9517,-26.318399999999997,33.88673705581581,0.3515625,-2.1478271484375004,LEFT_SIDE,LEVEL,True,OK
1789616098.6333973,16.9556,-13.269,-26.2695,33.96535532877582,0.34606933593749994,-2.1478271484375,LEFT_SIDE,LEVEL,True,OK
1789616098.6713684,16.9556,-12.963899999999999,-26.123,33.73375466161453,0.3460693359374997,-2.1423339843750004,LEFT_SIDE,LEVEL,True,OK
1789616098.7112792,16.9434,-13.037099999999999,-26.123,33.75582777788156,0.37353515624999994,-2.1368408203125,LEFT_SIDE,LEVEL,True,OK
1789616098.7512064,16.9678,-13.269,-26.3672,34.04705323049265,0.38452148437500017,-2.1368408203125,LEFT_SIDE,LEVEL,True,OK
1789616098.7912512,16.98,-13.1958,-26.3672,34.02467888871253,0.42846679687499994,-2.164306640625,LEFT_SIDE,LEVEL,True,OK
1789616098.8361979,17.0044,-13.0493,-26.416,34.01821432482899,0.4943847656249999,-2.1807861328125,LEFT_SIDE,LEVEL,True,OK
1789616098.874247,17.040999999999997,-12.6831,-26.196299999999997,33.7268860154625,0.5108642578125001,-2.1533203124999996,LEFT_SIDE,LEVEL,True,OK
1789616098.9141793,16.9922,-12.8662,-26.2939,33.8473505682498,0.48339843750000017,-2.1368408203124996,LEFT_SIDE,LEVEL,True,OK
1789616098.954223,16.9922,-13.269,-26.1475,33.889422805500836,0.4888916015625002,-2.120361328125,LEFT_SIDE,LEVEL,True,OK
1789616098.9941862,17.040999999999997,-12.9517,-26.342799999999997,33.94238244039448,0.5108642578125001,-2.1148681640625004,LEFT_SIDE,LEVEL,True,OK
1789616099.03433,17.0654,-12.890599999999997,-26.074199999999998,33.72327610360535,0.516357421875,-2.0983886718750004,LEFT_SIDE,LEVEL,True,OK
1789616099.0741732,17.0288,-12.8784,-26.123,33.737877007897225,0.5163574218749999,-2.0928955078125,LEFT_SIDE,LEVEL,True,OK
1789616099.1141841,16.9922,-12.829599999999997,-26.5381,34.02358371203716,0.5053710937499998,-2.0764160156249996,LEFT_SIDE,LEVEL,True,OK
1789616099.1543367,17.040999999999997,-13.0615,-26.2451,33.9087560559216,0.48889160156249994,-2.054443359375,LEFT_SIDE,LEVEL,True,OK
1789616099.1941612,17.1021,-12.915,-26.1719,33.82672610555151,0.4724121093749999,-2.04345703125,LEFT_SIDE,LEVEL,True,OK
1789616099.234337,17.053199999999997,-13.037099999999999,-26.2451,33.90549926870271,0.4669189453124998,-2.0379638671875,LEFT_SIDE,LEVEL,True,OK
1789616099.2741764,17.0166,-12.780799999999997,-26.0986,33.67566548948959,0.45043945312500017,-2.021484375,LEFT_SIDE,LEVEL,True,OK
1789616099.3141584,17.040999999999997,-12.8662,-26.1475,33.75835510936515,0.4064941406249998,-2.010498046875,LEFT_SIDE,LEVEL,True,OK
1789616099.354275,17.1021,-13.110399999999998,-25.8789,33.67613216775347,0.39001464843750006,-1.9995117187500004,LEFT_SIDE,LEVEL,True,OK
1789616099.3941817,17.0654,-13.0005,-26.318399999999997,33.954367259161224,0.40100097656250006,-2.0050048828125,LEFT_SIDE,LEVEL,True,OK
1789616099.4345026,17.053199999999997,-13.110399999999998,-26.318399999999997,33.99047509170767,0.42297363281250017,-2.0269775390625004,LEFT_SIDE,LEVEL,True,OK
1789616099.4741719,17.053199999999997,-13.0615,-26.2695,33.9337743662564,0.43395996093749994,-2.04345703125,LEFT_SIDE,LEVEL,True,OK
1789616099.5142024,17.040999999999997,-13.0615,-26.2451,33.9087560559216,0.439453125,-2.0489501953124996,LEFT_SIDE,LEVEL,True,OK
1789616099.5542016,17.040999999999997,-13.1226,-26.5625,34.17842474442027,0.439453125,-2.054443359375,LEFT_SIDE,LEVEL,True,OK
1789616099.5944104,17.0288,-13.1226,-26.2451,33.926213083838284,0.4229736328125003,-2.0489501953125,LEFT_SIDE,LEVEL,True,OK
1789616099.634324,17.040999999999997,-13.1348,-25.9766,33.72984434592013,0.4119873046875,-2.0489501953125,LEFT_SIDE,LEVEL,True,OK
1789616099.6741545,17.0166,-13.208,-26.2695,33.972085155462565,0.4174804687499999,-2.0489501953124996,LEFT_SIDE,LEVEL,True,OK
1789616099.714196,16.9922,-13.0493,-26.7578,34.27825771783041,0.41198730468750017,-2.0489501953125,LEFT_SIDE,LEVEL,True,OK
1789616099.7543178,17.0288,-13.2446,-26.342799999999997,34.04911996572011,0.40649414062499983,-2.04345703125,LEFT_SIDE,LEVEL,True,OK
1789616099.7941535,17.0166,-13.232399999999998,-25.8545,33.66179222159747,0.41748046875,-2.054443359375,LEFT_SIDE,LEVEL,True,OK
1789616099.8369145,17.0288,-13.1958,-26.342799999999997,34.030167189127944,0.42846679687499983,-2.0599365234375,LEFT_SIDE,LEVEL,True,OK
1789616099.8742633,17.0654,-12.793,-26.709,34.17980993452129,0.43395996093749994,-2.0654296875,LEFT_SIDE,LEVEL,True,OK
1789616099.9143376,17.0044,-13.110399999999998,-26.416,34.04169889297536,0.4394531249999998,-2.0874023437500004,LEFT_SIDE,LEVEL,True,OK
1789616099.9544668,17.053199999999997,-13.1348,-25.8545,33.64208334110716,0.4449462890624998,-2.0764160156249996,LEFT_SIDE,LEVEL,True,OK
1789616099.9941828,17.0166,-13.0737,-26.318399999999997,33.95798117983458,0.43945312499999983,-2.0709228515625004,LEFT_SIDE,LEVEL,True,OK
1789616100.0341785,16.9922,-13.1836,-26.342799999999997,34.00713574589898,0.4394531249999997,-2.0819091796875,LEFT_SIDE,LEVEL,True,OK
1789616100.0743957,16.98,-13.1226,-26.489299999999997,34.09114320831731,0.4504394531250003,-2.08740234375,LEFT_SIDE,LEVEL,True,OK
1789616100.1147027,16.9556,-13.3911,-25.9033,33.73121523841085,0.45593261718749994,-2.0874023437499996,LEFT_SIDE,LEVEL,True,OK
1789616100.155,16.9922,-13.220199999999998,-26.342799999999997,34.0213412539835,0.45593261718749994,-2.0874023437499996,LEFT_SIDE,LEVEL,True,OK
1789616100.1943367,16.9922,-13.171399999999998,-26.342799999999997,34.00240801237465,0.45593261718750006,-2.0874023437499996,LEFT_SIDE,LEVEL,True,OK
1789616100.2342687,16.98,-13.208,-26.3672,34.02941227585337,0.45593261718750006,-2.0928955078125,LEFT_SIDE,LEVEL,True,OK
1789616100.2760773,16.9922,-12.8662,-26.2939,33.8473505682498,0.44494628906250006,-2.0819091796875,LEFT_SIDE,LEVEL,True,OK
1789616100.3141637,16.9556,-12.9395,-26.196299999999997,33.78119543917888,0.43945312499999983,-2.0709228515625004,LEFT_SIDE,LEVEL,True,OK
1789616100.3548665,16.9922,-12.963899999999999,-26.2695,33.86567870721034,0.44494628906250006,-2.0819091796874996,LEFT_SIDE,LEVEL,True,OK
1789616100.3941603,16.98,-13.3179,-25.9521,33.75201260399149,0.45043945312499994,-2.08740234375,LEFT_SIDE,LEVEL,True,OK
1789616100.4373243,17.0044,-13.085899999999999,-26.3916,34.01333486634323,0.45043945312499994,-2.0764160156250004,LEFT_SIDE,LEVEL,True,OK
1789616100.4752886,16.9556,-12.695299999999998,-26.489299999999997,33.91675143553698,0.4449462890624997,-2.0819091796874996,LEFT_SIDE,LEVEL,True,OK
1789616100.5152478,16.9556,-12.8784,-26.049799999999998,33.644280910133894,0.4449462890625001,-2.0819091796874996,LEFT_SIDE,LEVEL,True,OK
1789616100.5586903,16.931199999999997,-13.1958,-25.927699999999998,33.66066396210865,0.45043945312499994,-2.0709228515625,LEFT_SIDE,LEVEL,True,OK
1789616100.5956132,16.9678,-13.0005,-26.342799999999997,33.924362174254654,0.44494628906250006,-2.0819091796874996,LEFT_SIDE,LEVEL,True,OK
1789616100.6352792,16.9922,-13.0127,-26.3916,33.97913731527038,0.44494628906250006,-2.0819091796874996,LEFT_SIDE,LEVEL,True,OK
1789616100.6754487,16.9678,-12.976099999999999,-26.3916,33.95293740768241,0.439453125,-2.0654296875,LEFT_SIDE,LEVEL,True,OK
1789616100.715405,16.9434,-13.159199999999998,-25.7568,33.52097991467433,0.428466796875,-2.054443359375,LEFT_SIDE,LEVEL,True,OK
1789616100.7559857,17.0044,-13.0615,-26.2207,33.871485206586385,0.4064941406249999,-2.0379638671874996,LEFT_SIDE,LEVEL,True,OK
1789616100.7967353,17.0166,-13.159199999999998,-26.342799999999997,34.009885798690945,0.40649414062500017,-2.0379638671875,LEFT_SIDE,LEVEL,True,OK
1789616100.8352876,17.0166,-13.220199999999998,-26.3916,34.07132099229497,0.4174804687499998,-2.048950195312499,LEFT_SIDE,LEVEL,True,OK
1789616100.8754635,17.0288,-12.902799999999997,-26.2695,33.860728101002195,0.4174804687499998,-2.048950195312499,LEFT_SIDE,LEVEL,True,OK
1789616100.915304,16.98,-12.915,-26.123,33.727270183043274,0.41198730468749994,-2.04345703125,LEFT_SIDE,LEVEL,True,OK
1789616100.955775,16.98,-12.9883,-26.2207,33.83107218785713,0.4174804687499999,-2.0489501953124996,LEFT_SIDE,LEVEL,True,OK
1789616100.996448,17.0044,-13.098099999999999,-26.2939,33.94228955418299,0.43395996093749983,-2.0599365234374996,LEFT_SIDE,LEVEL,True,OK
1789616101.0354016,17.0044,-13.171399999999998,-26.342799999999997,34.00850642354057,0.42846679687500006,-2.0489501953125004,LEFT_SIDE,LEVEL,True,OK
1789616101.0767412,17.040999999999997,-13.0615,-26.318399999999997,33.965521368146256,0.41198730468750017,-2.04345703125,LEFT_SIDE,LEVEL,True,OK
1789616101.1157463,17.0044,-13.1958,-26.2695,33.9612335943499,0.4174804687500001,-2.0434570312500004,LEFT_SIDE,LEVEL,True,OK
1789616101.1562343,16.9922,-13.4644,-26.2207,34.022787021200955,0.42846679687500006,-2.0489501953125004,LEFT_SIDE,LEVEL,True,OK
1789616101.1982784,17.0044,-13.1958,-26.342799999999997,34.01796391379119,0.428466796875,-2.054443359375,LEFT_SIDE,LEVEL,True,OK
1789616101.235386,17.040999999999997,-13.1226,-26.2207,33.91346959911356,0.43395996093750017,-2.0544433593750004,LEFT_SIDE,LEVEL,True,OK
1789616101.2777133,16.98,-13.1348,-26.464799999999997,34.07681044464108,0.4339599609375,-2.0709228515625004,LEFT_SIDE,LEVEL,True,OK
1789616101.3160522,16.9434,-13.3301,-26.1719,33.90779732126521,0.43395996093749994,-2.0709228515625,LEFT_SIDE,LEVEL,True,OK
1789616101.3566022,17.0044,-13.1958,-26.342799999999997,34.01796391379119,0.4284667968750001,-2.0599365234374996,LEFT_SIDE,LEVEL,True,OK
1789616101.398213,17.040999999999997,-13.0005,-26.001,33.69659748772864,0.41748046875000017,-2.054443359375,LEFT_SIDE,LEVEL,True,OK
1789616101.4360757,17.0166,-13.1958,-26.342799999999997,34.02406391129666,0.41748046875000017,-2.054443359375,LEFT_SIDE,LEVEL,True,OK
1789616101.477768,16.9678,-13.1348,-26.416,34.0328409610482,0.42297363281250017,-2.054443359375,LEFT_SIDE,LEVEL,True,OK
1789616101.5160952,16.9678,-13.0737,-26.318399999999997,33.933553410894056,0.41748046875,-2.0599365234374996,LEFT_SIDE,LEVEL,True,OK
1789616101.5572693,16.98,-13.110399999999998,-26.2939,33.934822312338696,0.41748046875000006,-2.0489501953124996,LEFT_SIDE,LEVEL,True,OK
1789616101.5961666,16.9922,-13.159199999999998,-26.2939,33.959808342951526,0.41748046875,-2.0599365234374996,LEFT_SIDE,LEVEL,True,OK
1789616101.6372561,17.0044,-13.1836,-26.196299999999997,33.899897669609565,0.43395996093749994,-2.0709228515624996,LEFT_SIDE,LEVEL,True,OK
1789616101.6774666,16.9922,-13.171399999999998,-26.2695,33.94565169576215,0.44494628906249994,-2.0819091796874996,LEFT_SIDE,LEVEL,True,OK
1789616101.7160983,17.0044,-13.159199999999998,-26.2939,33.96591440267728,0.43945312500000006,-2.0764160156249996,LEFT_SIDE,LEVEL,True,OK
1789616101.7566395,16.9678,-13.232399999999998,-26.342799999999997,34.01390536883408,0.44494628906249983,-2.0819091796874996,LEFT_SIDE,LEVEL,True,OK
1789616101.7973468,16.9678,-13.171399999999998,-26.318399999999997,33.97131427189711,0.45593261718750006,-2.0983886718750004,LEFT_SIDE,LEVEL,True,OK
1789616101.8360236,16.98,-13.3789,-25.9033,33.738647217990234,0.4614257812499997,-2.1038818359375,LEFT_SIDE,LEVEL,True,OK
1789616101.8769157,16.9556,-12.976099999999999,-26.3672,33.927876125834935,0.46142578124999994,-2.098388671875,LEFT_SIDE,LEVEL,True,OK
1789616101.9160094,16.894499999999997,-12.963899999999999,-26.5381,34.02583702232761,0.45593261718750017,-2.0983886718750004,LEFT_SIDE,LEVEL,True,OK
1789616101.9562488,16.9556,-12.9517,-26.1475,33.748046765701865,0.45043945312500006,-2.098388671875,LEFT_SIDE,LEVEL,True,OK
1789616101.999079,17.0044,-13.1348,-25.8789,33.636142103546895,0.45593261718750017,-2.0928955078125,LEFT_SIDE,LEVEL,True,OK
1789616102.0392356,17.0044,-13.085899999999999,-26.3672,33.994405922298455,0.45593261718750006,-2.0928955078125,LEFT_SIDE,LEVEL,True,OK
1789616102.0776808,16.906699999999997,-12.976099999999999,-26.416,33.94143090825724,0.4614257812499997,-2.1038818359375,LEFT_SIDE,LEVEL,True,OK
