wall_time,ros_ns,state,segment,imu_yaw_deg,inertial_yaw_deg,validated_yaw_deg,validated_ok,neo_yaw_deg,gnss_cog_yaw_deg,gyro_x_rps,gyro_y_rps,gyro_z_rps,gyro_norm_rps,acc_x,acc_y,acc_z,acc_norm,yah_mag_x_lsb,yah_mag_y_lsb,yah_mag_z_lsb,yah_mag_norm_lsb,neo_mag_x_ut,neo_mag_y_ut,neo_mag_z_ut,neo_mag_norm_ut
1788877108.5088563,1788877108508070525,WAIT_MOVE,0,-173.2763671875,170.19845545120202,169.96030721958178,0,169.86635755796394,nan,-0.0,-0.0,0.0,0.0,0.659700581820543,0.03909447209775855,9.774100536938457,9.796416413239262,910.0,5529.0,3670.0,6698.27149345262,49.2,14.999999999999998,51.29999999999999,72.64523384228315
1788877108.530993,1788877108528607886,WAIT_MOVE,0,-173.2763671875,170.19518192620203,169.95589699507386,0,169.86635755796394,nan,-0.0,-0.0,0.0,0.0,0.6644889851408555,0.04388287541807105,9.783677343579082,9.806314989912936,911.0,5521.0,3666.0,6689.612694319455,49.2,14.999999999999998,51.29999999999999,72.64523384228315
1788877108.5490217,1788877108548076960,WAIT_MOVE,0,-173.2763671875,170.179746066202,169.9495355684692,0,169.86635755796394,nan,-0.0,-0.0,0.0,0.0,0.659700581820543,0.03909447209775855,9.783677343579082,9.805971425548089,917.0,5521.0,3665.0,6689.884528151439,49.2,14.999999999999998,51.29999999999999,72.64523384228315
1788877108.569311,1788877108568086131,WAIT_MOVE,0,-173.2763671875,170.15748097820193,170.04240318743823,0,170.0048589168385,nan,-0.0,-0.0,0.0,0.0,0.6644889851408555,0.03430606877744605,9.778888940258769,9.801499447719403,921.0,5529.0,3656.0,6692.116107779362,49.5,15.299999999999999,51.29999999999999,72.91111026448574
1788877108.5899138,1788877108588187470,WAIT_MOVE,0,-173.2763671875,170.13626389920185,170.03764123794917,0,170.0048589168385,nan,-0.0,-0.0,0.0,0.0,0.659700581820543,0.04388287541807105,9.783677343579082,9.80599168507051,919.0,5536.0,3667.0,6703.636774169675,49.5,15.299999999999999,51.29999999999999,72.91111026448574
1788877108.6152349,1788877108608092587,WAIT_MOVE,0,-173.2763671875,170.1195970642018,170.03200861541794,0,170.0048589168385,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.03909447209775855,9.774100536938457,9.797065984601442,914.0,5543.0,3686.0,6719.1399003146225,49.5,15.299999999999999,51.29999999999999,72.91111026448574
1788877108.6319287,1788877108628106223,WAIT_MOVE,0,-173.2763671875,170.09988287520173,170.09683136353306,0,170.10167701323527,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.04388287541807105,9.778888940258769,9.801863436886663,909.0,5539.0,3688.0,6716.259822252263,49.2,15.299999999999999,51.29999999999999,72.70777124902125
1788877108.6492772,1788877108648069891,WAIT_MOVE,0,-173.2763671875,170.08471723920167,170.10142347322568,0,170.10167701323527,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.04388287541807105,9.783677343579082,9.806640622186734,909.0,5536.0,3689.0,6714.335261215365,49.2,15.299999999999999,51.29999999999999,72.70777124902125
1788877108.6693401,1788877108668073132,WAIT_MOVE,0,-173.2763671875,170.10078962320173,170.10167701323527,0,170.10167701323527,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.04388287541807105,9.778888940258769,9.801863436886663,910.0,5532.0,3692.0,6712.822655187608,49.2,15.299999999999999,51.29999999999999,72.70777124902125
1788877108.6908336,1788877108688902092,WAIT_MOVE,0,-173.2763671875,170.10167701323527,170.17093572475972,0,170.19715670296432,nan,-0.0,-0.0,0.0,0.0,0.6644889851408555,0.04388287541807105,9.778888940258769,9.801537645902492,919.0,5540.0,3698.0,6723.9396933643,48.9,15.299999999999999,50.699999999999996,72.08182850066999
1788877108.7092574,1788877108708095330,WAIT_MOVE,0,-173.2763671875,170.10538326723528,170.17584137488552,0,170.19715670296432,nan,-0.0,-0.0,0.0,0.0,0.6740657917814807,0.05824808537900855,9.788465746899394,9.811820382035284,924.0,5559.0,3692.0,6736.996437582552,48.9,15.299999999999999,50.699999999999996,72.08182850066999
1788877108.7320378,1788877108728209180,WAIT_MOVE,0,-173.2763671875,170.12255304823535,170.1812485255225,0,170.19715670296432,nan,-0.0,-0.0,0.0,0.0,0.6644889851408555,0.04867127873838355,9.778888940258769,9.801560253891358,932.0,5560.0,3696.0,6741.11563467057,48.9,15.299999999999999,50.699999999999996,72.08182850066999
1788877108.7490456,1788877108748108314,WAIT_MOVE,0,-173.2763671875,170.14147807923538,170.11752400304908,0,170.10167701323527,nan,-0.0,-0.0,0.0,0.0,0.6644889851408555,0.04388287541807105,9.778888940258769,9.801537645902492,939.0,5553.0,3712.0,6745.107412043191,49.2,15.299999999999999,51.29999999999999,72.70777124902125
1788877108.7693002,1788877108768071465,WAIT_MOVE,0,-173.2763671875,170.15714148023545,170.1133949915004,0,170.10167701323527,nan,-0.0,-0.0,0.0,0.0,0.6644889851408555,0.03909447209775855,9.783677343579082,9.806294731058452,932.0,5553.0,3719.0,6747.991849431948,49.2,15.299999999999999,51.29999999999999,72.70777124902125
1788877108.7897897,1788877108788069006,WAIT_MOVE,0,-173.2763671875,170.1426899382354,170.1080575783287,0,170.10167701323527,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.04867127873838355,9.783677343579082,9.806663218411352,922.0,5545.0,3716.0,6738.379998189475,49.2,15.299999999999999,51.29999999999999,72.70777124902125
1788877108.80896,1788877108808105349,WAIT_MOVE,0,-173.2763671875,170.12400899123537,170.09837748999445,0,170.0979490426981,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.03909447209775855,9.774100536938457,9.797065984601442,918.0,5542.0,3702.0,6727.651298930407,49.2,15.299999999999999,50.4,72.07558532540683
1788877108.8312926,1788877108828094338,WAIT_MOVE,0,-173.2763671875,170.0994486082353,170.0979490426981,0,170.0979490426981,nan,-0.0,-0.0,0.0,0.0,0.659700581820543,0.04388287541807105,9.783677343579082,9.80599168507051,912.0,5540.0,3691.0,6719.138709685937,49.2,15.299999999999999,50.4,72.07558532540683
1788877108.84938,1788877108848083832,WAIT_MOVE,0,-173.2763671875,170.0979490426981,170.0979490426981,0,170.0979490426981,nan,-0.0,-0.0,0.0,0.0,0.659700581820543,0.04867127873838355,9.788465746899394,9.8107917840127,910.0,5541.0,3693.0,6720.790876079987,49.2,15.299999999999999,50.4,72.07558532540683
1788877108.8688905,1788877108868092825,WAIT_MOVE,0,-173.2763671875,170.0979490426981,170.0709722138992,0,170.06136763301578,nan,-0.0,-0.0,0.0,0.0,0.6549121785002305,0.03909447209775855,9.774100536938457,9.796095122316705,914.0,5540.0,3698.0,6723.258138730061,48.6,14.999999999999998,51.29999999999999,72.24022425214362
1788877108.8895593,1788877108888063564,WAIT_MOVE,0,-173.2763671875,170.0949836666981,170.0661010506191,0,170.06136763301578,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.03430606877744605,9.783677343579082,9.8066024438805,910.0,5544.0,3690.0,6721.617067343244,48.6,14.999999999999998,51.29999999999999,72.24022425214362
1788877108.9090602,1788877108908098580,WAIT_MOVE,0,-173.2763671875,170.07793459469806,170.06136763301578,0,170.06136763301578,nan,-0.0,-0.0,0.0,0.0,0.659700581820543,0.03909447209775855,9.783677343579082,9.805971425548089,905.0,5548.0,3678.0,6717.6642518065755,48.6,14.999999999999998,51.29999999999999,72.24022425214362
1788877108.932861,1788877108930172786,WAIT_MOVE,0,-173.2763671875,170.06136763301578,170.25880225453912,0,170.3367973586844,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.04388287541807105,9.783677343579082,9.806640622186734,904.0,5548.0,3692.0,6725.205126983117,49.2,15.6,51.6,72.98328575776786
1788877108.949321,1788877108948096600,WAIT_MOVE,0,-173.2763671875,170.0638141780158,170.26491810776935,0,170.3367973586844,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.04388287541807105,9.783677343579082,9.806640622186734,914.0,5533.0,3707.0,6722.449999814055,49.2,15.6,51.6,72.98328575776786
1788877108.9688983,1788877108968063420,WAIT_MOVE,0,-173.2763671875,170.0852197330159,170.2695660723497,0,170.3367973586844,nan,-0.0,-0.0,0.0,0.0,0.6644889851408555,0.04388287541807105,9.778888940258769,9.801537645902492,923.0,5519.0,3701.0,6708.851690118064,49.2,15.6,51.6,72.98328575776786
1788877108.988812,1788877108988060365,WAIT_MOVE,0,-173.2763671875,170.10148765401593,169.9369465457443,0,169.86522458357354,nan,-0.0,-0.0,0.0,0.0,0.6644889851408555,0.04388287541807105,9.778888940258769,9.801537645902492,921.0,5516.0,3682.0,6695.6419408448055,49.2,14.999999999999998,51.0,72.43369381717324
1788877109.0098045,1788877109008091889,WAIT_MOVE,0,-173.2763671875,170.116251697016,169.93262750682797,0,169.86522458357354,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.04388287541807105,9.774100536938457,9.79708626253954,910.0,5520.0,3672.0,6691.941721204691,49.2,14.999999999999998,51.0,72.43369381717324
1788877109.0296342,1788877109028238342,WAIT_MOVE,0,-173.2763671875,170.10113501901597,169.9268505731417,0,169.86522458357354,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.03909447209775855,9.783677343579082,9.806620364004953,907.0,5529.0,3671.0,6698.412573139997,49.2,14.999999999999998,51.0,72.43369381717324
1788877109.049217,1788877109048066459,WAIT_MOVE,0,-173.2763671875,170.0809157030159,170.16247271892945,0,170.20235934438094,nan,-0.0,-0.0,0.0,0.0,0.659700581820543,0.03909447209775855,9.783677343579082,9.805971425548089,905.0,5523.0,3684.0,6700.329096395191,48.9,15.299999999999999,51.89999999999999,72.93085766669688
1788877109.069877,1788877109068109506,WAIT_MOVE,0,-173.2763671875,170.06275611301584,170.16674911344532,0,170.20235934438094,nan,-0.0,-0.0,0.0,0.0,0.659700581820543,0.04867127873838355,9.788465746899394,9.8107917840127,909.0,5524.0,3692.0,6706.095809038222,48.9,15.299999999999999,51.89999999999999,72.93085766669688
1788877109.0907605,1788877109088320600,WAIT_MOVE,0,-173.2763671875,170.07772350601587,170.17263959041722,0,170.20235934438094,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.04388287541807105,9.778888940258769,9.801863436886663,908.0,5535.0,3678.0,6707.337251100469,48.9,15.299999999999999,51.89999999999999,72.93085766669688
1788877109.1102676,1788877109108066850,WAIT_MOVE,0,-173.2763671875,170.117907966016,170.17955554053432,0,170.20235934438094,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.05345968205869605,9.769312133618145,9.792356699200145,902.0,5546.0,3667.0,6709.590822099362,48.9,15.299999999999999,51.89999999999999,72.93085766669688
1788877109.1293988,1788877109128080875,WAIT_MOVE,0,-173.2763671875,170.122546023016,170.1839082957583,0,170.20235934438094,nan,-0.0,-0.0,0.0,0.0,0.6740657917814807,0.03909447209775855,9.788465746899394,9.811725370576845,899.0,5544.0,3685.0,6717.392500070247,48.9,15.299999999999999,51.89999999999999,72.93085766669688
1788877109.1667855,1788877109163345711,WAIT_MOVE,0,-173.2763671875,170.13778067001607,169.94333875169607,0,169.86635755796394,nan,-0.0,-0.0,0.0,0.0,0.659700581820543,0.05345968205869605,9.778888940258769,9.801261740264641,888.0,5541.0,3686.0,6714.001861781095,49.2,14.999999999999998,51.29999999999999,72.64523384228315
1788877109.1836593,1788877109183082312,WAIT_MOVE,0,-173.2763671875,170.13579204001607,169.93966230526942,0,169.86635755796394,nan,-0.0,-0.0,0.0,0.0,0.659700581820543,0.03909447209775855,9.783677343579082,9.805971425548089,903.0,5538.0,3677.0,6708.590164855802,49.2,14.999999999999998,51.29999999999999,72.64523384228315
1788877109.2044594,1788877109203094931,WAIT_MOVE,0,-173.2763671875,170.122924436016,169.93401504558662,0,169.86635755796394,nan,-0.0,-0.0,0.0,0.0,0.659700581820543,0.05345968205869605,9.778888940258769,9.801261740264641,916.0,5538.0,3672.0,6707.613882745488,49.2,14.999999999999998,51.29999999999999,72.64523384228315
1788877109.225983,1788877109223161066,WAIT_MOVE,0,-173.2763671875,170.10315897101597,170.26493281288532,0,170.3354428761963,nan,-0.0,-0.0,0.0,0.0,0.6644889851408555,0.04867127873838355,9.778888940258769,9.801560253891358,920.0,5534.0,3676.0,6707.050916759168,49.2,15.6,51.29999999999999,72.77149167084593
1788877109.2489257,1788877109248046562,WAIT_MOVE,0,-173.2763671875,170.0886574210159,170.26929351839547,0,170.3354428761963,nan,-0.0,-0.0,0.0,0.0,0.6644889851408555,0.02472926213682105,9.778888940258769,9.801470606684214,918.0,5534.0,3680.0,6708.970114704641,49.2,15.6,51.29999999999999,72.77149167084593
1788877109.2887623,1788877109288038324,WAIT_MOVE,0,-173.2763671875,170.10391993101595,170.00615545283162,0,169.96560438893127,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.04867127873838355,9.788465746899394,9.811440403646253,914.0,5534.0,3708.0,6723.824506930561,48.9,14.999999999999998,51.89999999999999,72.86851171802536
1788877109.3263128,1788877109323156870,WAIT_MOVE,0,-173.2763671875,170.10753315701595,170.00050872914508,0,169.96560438893127,nan,-0.0,-0.0,0.0,0.0,0.659700581820543,0.04388287541807105,9.778888940258769,9.801214183473625,914.0,5532.0,3706.0,6721.0755091726205,48.9,14.999999999999998,51.89999999999999,72.86851171802536
1788877109.3489828,1788877109348069207,WAIT_MOVE,0,-173.2763671875,170.0877696080159,169.98535275343048,0,169.9620367589749,nan,-0.0,-0.0,0.0,0.0,0.659700581820543,0.03909447209775855,9.788465746899394,9.810748947640322,909.0,5539.0,3698.0,6721.756169335511,48.9,14.999999999999998,51.0,72.2302568180399
1788877109.3841996,1788877109383089371,WAIT_MOVE,0,-173.2763671875,170.04364274801574,169.98081990543918,0,169.9620367589749,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.04388287541807105,9.778888940258769,9.801863436886663,901.0,5537.0,3688.0,6713.532155281599,48.9,14.999999999999998,51.0,72.2302568180399
1788877109.4070551,1788877109403454866,WAIT_MOVE,0,-173.2763671875,170.02777777601568,170.31008371404906,0,170.43470599777427,nan,-0.0,-0.0,0.0,0.0,0.659700581820543,0.03909447209775855,9.778888940258769,9.801193914075888,908.0,5536.0,3684.0,6711.45408983776,48.9,15.6,51.29999999999999,72.56900164670863
1788877109.4257348,1788877109423408026,WAIT_MOVE,0,-173.2763671875,169.99852671501557,170.31459136520633,0,170.43470599777427,nan,-0.0,-0.0,0.0,0.0,0.6644889851408555,0.04388287541807105,9.778888940258769,9.801537645902492,912.0,5528.0,3671.0,6698.266118929585,48.9,15.6,51.29999999999999,72.56900164670863
1788877109.447883,1788877109443561767,WAIT_MOVE,0,-173.2763671875,170.01430362901564,170.3205061176834,0,170.43470599777427,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.04388287541807105,9.778888940258769,9.801863436886663,918.0,5534.0,3678.0,6707.873284432258,48.9,15.6,51.29999999999999,72.56900164670863
1788877109.4640505,1788877109463074930,WAIT_MOVE,0,-173.2763671875,170.0350054250157,170.08960753436443,0,170.10167701323527,nan,-0.0,-0.0,0.0,0.0,0.6644889851408555,0.05345968205869605,9.788465746899394,9.811139853615483,921.0,5544.0,3685.0,6720.372162313632,49.2,15.299999999999999,51.29999999999999,72.70777124902125
1788877109.4841497,1788877109483089679,WAIT_MOVE,0,-173.2763671875,170.05943383601576,170.0935969435587,0,170.10167701323527,nan,-0.0,-0.0,0.0,0.0,0.659700581820543,0.03909447209775855,9.788465746899394,9.810748947640322,917.0,5543.0,3697.0,6725.588970491729,49.2,15.299999999999999,51.29999999999999,72.70777124902125
1788877109.5099983,1788877109508368061,WAIT_MOVE,0,-173.2763671875,170.07339676901577,170.09928998260372,0,170.10167701323527,nan,-0.0,-0.0,0.0,0.0,0.6740657917814807,0.03909447209775855,9.783677343579082,9.806948324155748,905.0,5539.0,3702.0,6723.418029544199,49.2,15.299999999999999,51.29999999999999,72.70777124902125
1788877109.5442612,1788877109543087256,WAIT_MOVE,0,-173.2763671875,170.09332240601586,170.17175529434408,0,170.19975547293637,nan,-0.0,-0.0,0.0,0.0,0.659700581820543,0.04388287541807105,9.778888940258769,9.801214183473625,903.0,5530.0,3710.0,6720.149477504202,48.9,15.299999999999999,51.29999999999999,72.50510326866655
1788877109.5655372,1788877109563198936,WAIT_MOVE,0,-173.2763671875,170.10175483323528,170.18161383815854,0,170.19975547293637,nan,-0.0,-0.0,0.0,0.0,0.6644889851408555,0.03909447209775855,9.778888940258769,9.801517377173669,907.0,5532.0,3710.0,6722.333895307492,48.9,15.299999999999999,51.29999999999999,72.50510326866655
1788877109.5841758,1788877109583077282,WAIT_MOVE,0,-173.2763671875,170.13625974723539,170.11690176081834,0,170.1029220929797,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.04388287541807105,9.783677343579082,9.806640622186734,903.0,5532.0,3706.0,6719.588454660003,49.2,15.299999999999999,51.6,72.91975041098263
1788877109.6060483,1788877109603107643,WAIT_MOVE,0,-173.2763671875,170.15185093223542,170.1131528451346,0,170.1029220929797,nan,-0.0,-0.0,0.0,0.0,0.6644889851408555,0.04388287541807105,9.778888940258769,9.801537645902492,897.0,5529.0,3685.0,6704.750181774113,49.2,15.299999999999999,51.6,72.91975041098263
1788877109.6245775,1788877109623089459,WAIT_MOVE,0,-173.2763671875,170.13872972623537,170.10719845903785,0,170.1029220929797,nan,-0.0,-0.0,0.0,0.0,0.6740657917814807,0.04388287541807105,9.793254150219706,9.816522665852734,895.0,5527.0,3670.0,6694.598867744056,49.2,15.299999999999999,51.6,72.91975041098263
1788877109.6492438,1788877109643123421,WAIT_MOVE,0,-173.2763671875,170.10167701323527,170.10167701323527,0,170.10167701323527,nan,-0.0,-0.0,0.0,0.0,0.6644889851408555,0.04867127873838355,9.783677343579082,9.80633758688789,895.0,5517.0,3676.0,6689.6404985619365,49.2,15.299999999999999,51.29999999999999,72.70777124902125
1788877109.664102,1788877109663076533,WAIT_MOVE,0,-173.2763671875,170.10167701323527,170.10167701323527,0,170.10167701323527,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.04867127873838355,9.774100536938457,9.797108880800502,904.0,5528.0,3703.0,6714.775424390603,49.2,15.299999999999999,51.29999999999999,72.70777124902125
1788877109.6880617,1788877109683086968,WAIT_MOVE,0,-173.2763671875,170.10167701323527,170.10167701323527,0,170.10167701323527,nan,-0.0,-0.0,0.0,0.0,0.6644889851408555,0.05345968205869605,9.788465746899394,9.811139853615483,909.0,5531.0,3708.0,6720.677495610096,49.2,15.299999999999999,51.29999999999999,72.70777124902125
1788877109.7043352,1788877109703091166,WAIT_MOVE,0,-173.2763671875,170.10167701323527,169.99875140056238,0,169.95966418301046,nan,-0.0,-0.0,0.0,0.0,0.6549121785002305,0.04867127873838355,9.774100536938457,9.796138022767062,910.0,5529.0,3718.0,6724.690699206916,48.9,14.999999999999998,50.4,71.80786864961249
1788877109.7251964,1788877109723088035,WAIT_MOVE,0,-173.2763671875,170.09646948423526,169.99419242438037,0,169.95966418301046,nan,-0.0,-0.0,0.0,0.0,0.6644889851408555,0.04867127873838355,9.783677343579082,9.80633758688789,905.0,5522.0,3694.0,6705.00894853989,48.9,14.999999999999998,50.4,71.80786864961249
1788877109.7440102,1788877109743025735,WAIT_MOVE,0,-173.2763671875,170.08051305523523,169.98928138269994,0,169.95966418301046,nan,-0.0,-0.0,0.0,0.0,0.659700581820543,0.02951766545713355,9.778888940258769,9.801160393348518,903.0,5531.0,3672.0,6700.071193651602,48.9,14.999999999999998,50.4,71.80786864961249
1788877109.7638576,1788877109763075994,WAIT_MOVE,0,-173.2763671875,170.06332439923514,170.0871159198045,0,170.1029220929797,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.03909447209775855,9.778888940258769,9.801843168831526,904.0,5535.0,3654.0,6693.665438308072,49.2,15.299999999999999,51.6,72.91975041098263
1788877109.7844615,1788877109783085920,WAIT_MOVE,0,-173.2763671875,170.06131526323517,170.09103442765826,0,170.1029220929797,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.04388287541807105,9.788465746899394,9.81141781842375,910.0,5542.0,3659.0,6702.995226016501,49.2,15.299999999999999,51.6,72.91975041098263
1788877109.8061461,1788877109803405558,WAIT_MOVE,0,-173.2763671875,170.06131526323517,170.0966850130989,0,170.1029220929797,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.04388287541807105,9.774100536938457,9.79708626253954,903.0,5542.0,3674.0,6710.249548265698,49.2,15.299999999999999,51.6,72.91975041098263
1788877109.8249865,1788877109823071491,WAIT_MOVE,0,-173.2763671875,170.1029220929797,170.1029220929797,0,170.1029220929797,nan,-0.0,-0.0,0.0,0.0,0.659700581820543,0.04867127873838355,9.783677343579082,9.806014282790487,901.0,5546.0,3687.0,6720.4081721276425,49.2,15.299999999999999,51.6,72.91975041098263
1788877109.844165,1788877109843103625,WAIT_MOVE,0,-173.2763671875,170.1029220929797,170.1029220929797,0,170.1029220929797,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.04388287541807105,9.793254150219706,9.816195025581749,902.0,5541.0,3686.0,6715.867851588505,49.2,15.299999999999999,51.6,72.91975041098263
1788877109.8637676,1788877109863046379,WAIT_MOVE,0,-173.2763671875,170.1029220929797,170.1029220929797,0,170.1029220929797,nan,-0.0,-0.0,0.0,0.0,0.6644889851408555,0.04388287541807105,9.778888940258769,9.801537645902492,907.0,5532.0,3678.0,6704.726467202074,49.2,15.299999999999999,51.6,72.91975041098263
1788877109.8850553,1788877109883062960,WAIT_MOVE,0,-173.2763671875,170.1029220929797,170.10167701323527,0,170.10167701323527,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.04388287541807105,9.788465746899394,9.81141781842375,908.0,5536.0,3672.0,6704.874644614916,49.2,15.299999999999999,51.29999999999999,72.70777124902125
1788877109.9040768,1788877109903061909,WAIT_MOVE,0,-173.2763671875,170.10167701323527,170.10167701323527,0,170.10167701323527,nan,-0.0,-0.0,0.0,0.0,0.659700581820543,0.05345968205869605,9.783677343579082,9.806039218691858,914.0,5536.0,3674.0,6706.7852209534785,49.2,15.299999999999999,51.29999999999999,72.70777124902125
1788877109.924646,1788877109923081670,WAIT_MOVE,0,-173.2763671875,170.10167701323527,170.10167701323527,0,170.10167701323527,nan,-0.0,-0.0,0.0,0.0,0.6644889851408555,0.03909447209775855,9.783677343579082,9.806294731058452,911.0,5531.0,3673.0,6701.702097228733,49.2,15.299999999999999,51.29999999999999,72.70777124902125
1788877109.9438753,1788877109943040404,WAIT_MOVE,0,-173.2763671875,170.10167701323527,170.34087590428948,0,170.4318866281817,nan,-0.0,-0.0,0.0,0.0,0.6644889851408555,0.04867127873838355,9.778888940258769,9.801560253891358,899.0,5532.0,3670.0,6699.263019168601,48.9,15.6,50.699999999999996,72.14610176579188
1788877109.9655786,1788877109963101058,WAIT_MOVE,0,-173.2763671875,170.11334859223533,170.34314359725485,0,170.4318866281817,nan,-0.0,-0.0,0.0,0.0,0.6644889851408555,0.04867127873838355,9.778888940258769,9.801560253891358,900.0,5541.0,3666.0,6704.642943513099,48.9,15.6,50.699999999999996,72.14610176579188
1788877109.9851208,1788877109983046722,WAIT_MOVE,0,-173.2763671875,170.14214335223542,170.35463152226743,0,170.4318866281817,nan,-0.0,-0.0,0.0,0.0,0.6644889851408555,0.03909447209775855,9.783677343579082,9.806294731058452,906.0,5547.0,3665.0,6709.863634977986,48.9,15.6,50.699999999999996,72.14610176579188
1788877110.005288,1788877110003046295,WAIT_MOVE,0,-173.2763671875,170.15631675023545,169.94503556074505,0,169.86635755796394,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.03909447209775855,9.769312133618145,9.792288811330716,907.0,5548.0,3700.0,6730.003937591716,49.2,14.999999999999998,51.29999999999999,72.64523384228315
1788877110.0246956,1788877110023048558,WAIT_MOVE,0,-173.2763671875,170.15631675023545,169.94503556074505,0,169.86635755796394,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.04388287541807105,9.778888940258769,9.801863436886663,918.0,5541.0,3709.0,6730.682431967802,49.2,14.999999999999998,51.29999999999999,72.64523384228315
1788877110.0459533,1788877110043053252,WAIT_MOVE,0,-173.2763671875,170.14173089223542,169.93924646260115,0,169.86635755796394,nan,-0.0,-0.0,0.0,0.0,0.659700581820543,0.03909447209775855,9.778888940258769,9.801193914075888,918.0,5536.0,3714.0,6729.325077598793,49.2,14.999999999999998,51.29999999999999,72.64523384228315
1788877110.0637276,1788877110063043931,WAIT_MOVE,0,-173.2763671875,170.12146898223534,169.93359882981727,0,169.8686268343544,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.04388287541807105,9.778888940258769,9.801863436886663,908.0,5543.0,3716.0,6734.83251462128,49.2,14.999999999999998,51.89999999999999,73.07017175291159
1788877110.084105,1788877110083078242,WAIT_MOVE,0,-173.2763671875,170.09602900123525,169.92957517893018,0,169.8686268343544,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.04867127873838355,9.778888940258769,9.801886044124094,905.0,5544.0,3732.0,6744.092600194633,49.2,14.999999999999998,51.89999999999999,73.07017175291159
1788877110.104979,1788877110103049376,WAIT_MOVE,0,-173.2763671875,170.0819461912352,169.92384299684127,0,169.8686268343544,nan,-0.0,-0.0,0.0,0.0,0.659700581820543,0.04388287541807105,9.774100536938457,9.796436692521928,908.0,5543.0,3738.0,6746.996146434352,49.2,14.999999999999998,51.89999999999999,73.07017175291159
1788877110.1246636,1788877110123052339,WAIT_MOVE,0,-173.2763671875,170.06188351523514,169.9809637792349,0,169.95966418301046,nan,-0.0,-0.0,0.0,0.0,0.6644889851408555,0.04388287541807105,9.783677343579082,9.806314989912936,909.0,5539.0,3730.0,6739.41406948705,48.9,14.999999999999998,50.4,71.80786864961249
1788877110.1442287,1788877110143030071,WAIT_MOVE,0,-173.2763671875,170.03421277623505,169.97743659343442,0,169.95966418301046,nan,-0.0,-0.0,0.0,0.0,0.6644889851408555,0.04867127873838355,9.783677343579082,9.80633758688789,911.0,5543.0,3711.0,6732.48030075098,48.9,14.999999999999998,50.4,71.80786864961249
1788877110.163723,1788877110163069267,WAIT_MOVE,0,-173.2763671875,170.021867623235,169.97166923245948,0,169.95966418301046,nan,-0.0,-0.0,0.0,0.0,0.659700581820543,0.03909447209775855,9.778888940258769,9.801193914075888,915.0,5542.0,3716.0,6734.956941213507,48.9,14.999999999999998,50.4,71.80786864961249
1788877110.1837568,1788877110183082773,WAIT_MOVE,0,-173.2763671875,170.00168185723496,170.06843664908482,0,170.10167701323527,nan,-0.0,-0.0,0.0,0.0,0.659700581820543,0.03430606877744605,9.778888940258769,9.801175984029905,910.0,5541.0,3696.0,6722.4398100689605,49.2,15.299999999999999,51.29999999999999,72.70777124902125
1788877110.2045548,1788877110203078066,WAIT_MOVE,0,-173.2763671875,169.98533571423488,170.0723149600546,0,170.10167701323527,nan,-0.0,-0.0,0.0,0.0,0.6644889851408555,0.05824808537900855,9.783677343579082,9.80638979513289,915.0,5531.0,3674.0,6702.795088617882,49.2,15.299999999999999,51.29999999999999,72.70777124902125
1788877110.2243066,1788877110223078113,WAIT_MOVE,0,-173.2763671875,169.99890981023492,170.07821891197852,0,170.10167701323527,nan,-0.0,-0.0,0.0,0.0,0.659700581820543,0.04867127873838355,9.774100536938457,9.796459312282629,911.0,5529.0,3686.0,6707.187040779465,49.2,15.299999999999999,51.29999999999999,72.70777124902125
1788877110.2439868,1788877110243074146,WAIT_MOVE,0,-173.2763671875,170.019573650235,169.91300137713307,0,169.8674916410156,nan,-0.0,-0.0,0.0,0.0,0.6644889851408555,0.04388287541807105,9.774100536938457,9.796760312690575,903.0,5540.0,3681.0,6712.433984777802,49.2,14.999999999999998,51.6,72.85739495754704
