wall_time_s,x_ut,y_ut,z_ut,norm_ut,roll_deg,pitch_deg,target_face,observed_face,accepted_for_fit,fit_reason
1789620145.1231298,-19.2749,-25.3418,-32.0312,45.1633299335866,-0.7305908203125001,0.9558105468749999,LEVEL,LEVEL,True,OK
1789620145.1624482,-19.0186,-25.3662,-31.713899999999995,44.8433127858547,-0.7415771484375001,0.9613037109375001,LEVEL,LEVEL,True,OK
1789620145.202398,-19.2261,-25.414999999999996,-32.2998,45.374466677306515,-0.7031250000000001,0.9887695312500002,LEVEL,LEVEL,True,OK
1789620145.2424126,-19.4214,-25.3662,-32.7393,45.74381537311902,-0.538330078125,1.0711669921875002,LEVEL,LEVEL,True,OK
1789620145.2823613,-19.164999999999996,-25.1953,-32.3242,45.2432787575127,-0.384521484375,1.1041259765625,LEVEL,LEVEL,True,OK
1789620145.3223782,-18.9819,-25.0244,-31.7627,44.66992538901313,-0.25268554687499994,1.2030029296874998,LEVEL,LEVEL,True,OK
1789620145.3623846,-18.7988,-25.1221,-32.2754,45.013511693823666,-0.21423339843750006,1.20849609375,LEVEL,LEVEL,True,OK
1789620145.4054165,-19.1284,-25.0977,-32.666,45.418694255229305,-0.14282226562500008,1.3623046875,LEVEL,LEVEL,True,OK
1789620145.4443855,-18.7988,-25.244099999999996,-32.4219,45.18671337749627,-0.17578124999999994,1.4227294921874998,LEVEL,LEVEL,True,OK
1789620145.4844565,-19.0796,-25.0732,-31.909199999999995,44.842987623930675,-0.2362060546875,1.16455078125,LEVEL,LEVEL,True,OK
1789620145.524349,-19.0063,-25.0244,-32.2021,44.99372488981103,-0.25817871093750017,1.1700439453125002,LEVEL,LEVEL,True,OK
1789620145.5646226,-19.055199999999996,-25.0244,-32.4219,45.171903236525246,-0.164794921875,1.0546875000000002,LEVEL,LEVEL,True,OK
1789620145.60439,-19.164999999999996,-25.1221,-32.373,45.237465251824176,-0.18676757812499997,1.1260986328124998,LEVEL,LEVEL,True,OK
1789620145.644361,-19.2139,-25.1709,-32.4463,45.33773862589532,-0.20874023437499997,1.109619140625,LEVEL,LEVEL,True,OK
1789620145.68449,-19.2139,-25.0244,-32.397499999999994,45.221593899596236,-0.23620605468750006,1.1590576171875,LEVEL,LEVEL,True,OK
1789620145.7243989,-19.2505,-24.9268,-32.2754,45.09577090648302,-0.24169921874999992,1.1260986328125002,LEVEL,LEVEL,True,OK
1789620145.7647872,-19.2505,-24.9268,-32.0557,44.938791828218974,-0.24169921874999997,1.142578125,LEVEL,LEVEL,True,OK
1789620145.8043923,-19.189499999999995,-25.0977,-32.397499999999994,45.251844844050275,-0.25268554687499994,1.1480712890624998,LEVEL,LEVEL,True,OK
1789620145.8443947,-19.1284,-25.146499999999996,-32.4463,45.288017537754946,-0.2581787109375001,1.1480712890625,LEVEL,LEVEL,True,OK
1789620145.8844728,-19.104,-25.0977,-32.3486,45.1806295136533,-0.26367187499999983,1.1700439453125,LEVEL,LEVEL,True,OK
1789620145.9243479,-19.433599999999995,-24.999999999999996,-32.2021,45.16237431059177,-0.263671875,1.1535644531250004,LEVEL,LEVEL,True,OK
1789620145.9643908,-18.9209,-25.146499999999996,-32.3486,45.130686245834994,-0.26367187500000006,1.1700439453125002,LEVEL,LEVEL,True,OK
1789620146.0043952,-18.8721,-25.1709,-32.7393,45.40475888835883,-0.26916503906250006,1.1700439453125,LEVEL,LEVEL,True,OK
1789620146.0468001,-19.0674,-25.1953,-32.4219,45.271939261091966,-0.26916503906250006,1.1755371093750002,LEVEL,LEVEL,True,OK
1789620146.085509,-19.458,-25.0488,-32.5195,45.42657840614897,-0.27465820312500006,1.1865234374999998,LEVEL,LEVEL,True,OK
1789620146.1256437,-19.164999999999996,-25.1221,-32.4463,45.28994940491764,-0.27465820312500006,1.1810302734375,LEVEL,LEVEL,True,OK
1789620146.1655612,-18.8721,-25.1709,-32.373,45.1413501594713,-0.28015136718750006,1.1920166015625002,LEVEL,LEVEL,True,OK
1789620146.205368,-19.2139,-25.0732,-32.373,45.231078258759204,-0.28015136718750006,1.1865234374999998,LEVEL,LEVEL,True,OK
1789620146.245436,-19.555699999999998,-25.0244,-32.4707,45.42017565289681,-0.28015136718749983,1.1920166015625,LEVEL,LEVEL,True,OK
1789620146.28544,-19.164999999999996,-25.0488,-32.397499999999994,45.214351844187696,-0.28564453125000006,1.197509765625,LEVEL,LEVEL,True,OK
1789620146.3267624,-18.9575,-25.146499999999996,-32.080099999999995,44.954044139654435,-0.2911376953125,1.197509765625,LEVEL,LEVEL,True,OK
1789620146.3667417,-19.1284,-24.999999999999996,-32.3242,45.11928182274181,-0.2911376953124999,1.2030029296874998,LEVEL,LEVEL,True,OK
1789620146.4076374,-19.3726,-24.9268,-32.6172,45.393003038353825,-0.29663085937500006,1.20849609375,LEVEL,LEVEL,True,OK
1789620146.446765,-19.042999999999996,-25.0977,-32.373,45.172353528347394,-0.29663085937500006,1.20849609375,LEVEL,LEVEL,True,OK
1789620146.4867537,-19.030799999999996,-25.0488,-32.3242,45.10507328139485,-0.30212402343750006,1.2139892578125,LEVEL,LEVEL,True,OK
1789620146.527939,-18.9697,-25.1221,-32.22659999999999,45.05022945624139,-0.30212402343750006,1.2139892578125,LEVEL,LEVEL,True,OK
1789620146.566635,-19.189499999999995,-25.0732,-32.8125,45.53638572328726,-0.30212402343749994,1.2194824218750002,LEVEL,LEVEL,True,OK
1789620146.6066465,-19.1406,-25.0488,-32.2998,45.13404513047772,-0.3076171875,1.2249755859375,LEVEL,LEVEL,True,OK
1789620146.6470115,-19.2017,-25.0977,-32.397499999999994,45.25701972545253,-0.3076171875000001,1.2249755859375004,LEVEL,LEVEL,True,OK
1789620146.6867304,-19.2017,-25.0488,-32.397499999999994,45.22992008151241,-0.3076171875000001,1.23046875,LEVEL,LEVEL,True,OK
1789620146.7267394,-19.2505,-24.877899999999997,-32.0312,44.89420265579955,-0.3131103515625,1.2304687500000002,LEVEL,LEVEL,True,OK
1789620146.7681031,-19.2383,-24.8413,-32.1777,44.973400470389166,-0.3131103515625,1.2304687500000002,LEVEL,LEVEL,True,OK
1789620146.8069794,-19.1772,-24.9512,-32.2754,45.07803041881932,-0.318603515625,1.2359619140625002,LEVEL,LEVEL,True,OK
1789620146.8465886,-19.104,-25.1221,-32.373,45.21165616751945,-0.318603515625,1.2359619140625002,LEVEL,LEVEL,True,OK
1789620146.8869045,-19.0674,-25.0488,-32.3242,45.12052780985612,-0.3186035156249999,1.241455078125,LEVEL,LEVEL,True,OK
1789620146.9267614,-19.2261,-24.865699999999997,-31.982399999999995,44.84216617715963,-0.32409667968750017,1.241455078125,LEVEL,LEVEL,True,OK
1789620146.966603,-19.1162,-24.877899999999997,-32.104499999999994,44.889173874109105,-0.32409667968750017,1.241455078125,LEVEL,LEVEL,True,OK
1789620147.0067468,-18.8843,-24.999999999999996,-32.6416,45.24478795452576,-0.32409667968749994,1.2469482421875002,LEVEL,LEVEL,True,OK
1789620147.046584,-19.0796,-25.146499999999996,-32.373,45.214917089496026,-0.32958984375,1.2469482421875002,LEVEL,LEVEL,True,OK
1789620147.0868096,-19.4702,-25.0488,-32.5439,45.44927388517885,-0.32958984375,1.2469482421875002,LEVEL,LEVEL,True,OK
1789620147.126795,-19.1284,-25.0488,-32.0312,44.93702083405174,-0.32958984375000006,1.25244140625,LEVEL,LEVEL,True,OK
1789620147.166869,-18.9209,-25.0244,-32.373,45.0802859481836,-0.33508300781249994,1.25244140625,LEVEL,LEVEL,True,OK
1789620147.2068968,-19.2627,-24.9634,-32.2998,45.138675555337244,-0.3350830078125,1.2579345703125004,LEVEL,LEVEL,True,OK
1789620147.2471063,-19.567899999999998,-25.0244,-32.4707,45.42542970913979,-0.3350830078125,1.2579345703125004,LEVEL,LEVEL,True,OK
1789620147.286428,-19.1772,-25.0732,-32.4219,45.25052439132612,-0.3350830078125,1.2579345703125004,LEVEL,LEVEL,True,OK
1789620147.327446,-19.0186,-24.9756,-32.25099999999999,45.0068299519084,-0.340576171875,1.2634277343749998,LEVEL,LEVEL,True,OK
1789620147.3662796,-19.1406,-24.939,-32.1777,44.98578293916868,-0.340576171875,1.2634277343749998,LEVEL,LEVEL,True,OK
1789620147.4073765,-19.397,-24.939,-32.6172,45.41012074240719,-0.340576171875,1.2634277343749998,LEVEL,LEVEL,True,OK
1789620147.446416,-19.042999999999996,-25.146499999999996,-32.397499999999994,45.21703570005445,-0.34057617187500006,1.2689208984374998,LEVEL,LEVEL,True,OK
1789620147.4884057,-19.042999999999996,-25.1221,-32.3486,45.16843676030862,-0.34057617187500006,1.2689208984374998,LEVEL,LEVEL,True,OK
1789620147.5263782,-18.9575,-25.1709,-32.2754,45.10723288143488,-0.3460693359375001,1.2689208984375,LEVEL,LEVEL,True,OK
1789620147.5663197,-19.1406,-25.146499999999996,-32.397499999999994,45.25822617889481,-0.34606933593749994,1.2744140625000002,LEVEL,LEVEL,True,OK
1789620147.6083894,-19.1406,-25.1221,-32.397499999999994,45.24467353203026,-0.3460693359375,1.2744140625000002,LEVEL,LEVEL,True,OK
1789620147.6473446,-19.2017,-25.1709,-32.4219,45.315108841422855,-0.3460693359375,1.2744140625000002,LEVEL,LEVEL,True,OK
1789620147.6873715,-19.2139,-25.1221,-32.4463,45.31066370414364,-0.3515625,1.2744140625,LEVEL,LEVEL,True,OK
1789620147.727364,-19.2261,-25.1221,-32.2754,45.193630909454484,-0.35156249999999994,1.2799072265625002,LEVEL,LEVEL,True,OK
1789620147.7674348,-19.2261,-25.0977,-32.4219,45.284843668825886,-0.35156250000000006,1.2799072265625,LEVEL,LEVEL,True,OK
1789620147.8082902,-19.2017,-25.0732,-32.397499999999994,45.243437616741716,-0.35156250000000006,1.2799072265625,LEVEL,LEVEL,True,OK
1789620147.847386,-19.1772,-25.146499999999996,-32.9102,45.64200615803385,-0.3515625,1.2854003906249998,LEVEL,LEVEL,True,OK
1789620147.8873618,-19.1162,-25.0488,-32.373,45.17612879475177,-0.3570556640625,1.2854003906249996,LEVEL,LEVEL,True,OK
1789620147.9273345,-19.164999999999996,-25.0977,-32.22659999999999,45.11923667184541,-0.35705566406250017,1.2854003906249998,LEVEL,LEVEL,True,OK
1789620147.9674323,-19.0674,-25.0977,-32.397499999999994,45.20020237012219,-0.35705566406250017,1.2854003906249998,LEVEL,LEVEL,True,OK
1789620148.0074115,-18.8599,-25.1709,-32.7881,45.43489337975825,-0.35705566406250017,1.2854003906249998,LEVEL,LEVEL,True,OK
1789620148.047384,-19.0796,-25.2197,-32.4219,45.29066133166969,-0.36254882812499994,1.2908935546875004,LEVEL,LEVEL,True,OK
1789620148.0873892,-19.4092,-25.0977,-32.1289,45.153934547722415,-0.3625488281249999,1.2908935546874998,LEVEL,LEVEL,True,OK
1789620148.127741,-19.0918,-25.1709,-32.2998,45.181280571603985,-0.3625488281249999,1.2908935546874998,LEVEL,LEVEL,True,OK
1789620148.167404,-19.1284,-25.244099999999996,-32.9102,45.675393106244854,-0.3625488281249999,1.2908935546874998,LEVEL,LEVEL,True,OK
1789620148.2073393,-19.2261,-25.0488,-32.4219,45.25776068543383,-0.3625488281249999,1.2908935546874998,LEVEL,LEVEL,True,OK
1789620148.2473624,-19.580099999999998,-25.0732,-32.4951,45.47501729807258,-0.3680419921874999,1.2908935546874998,LEVEL,LEVEL,True,OK
1789620148.2874222,-19.2139,-25.0488,-32.22659999999999,45.112859388537984,-0.3680419921875,1.2963867187500004,LEVEL,LEVEL,True,OK
1789620148.3283923,-18.8843,-25.0244,-32.5439,45.18786130212405,-0.3680419921875,1.2963867187500004,LEVEL,LEVEL,True,OK
1789620148.3673368,-19.152799999999996,-24.9023,-32.1533,44.95318669482732,-0.3680419921875,1.2963867187500004,LEVEL,LEVEL,True,OK
1789620148.407351,-19.1406,-24.939,-32.22659999999999,45.02077339317928,-0.3680419921875,1.2963867187500004,LEVEL,LEVEL,True,OK
1789620148.4478593,-19.030799999999996,-25.1221,-32.373,45.1807745180403,-0.37353515625,1.2963867187500004,LEVEL,LEVEL,True,OK
1789620148.4883468,-18.9209,-25.1221,-32.25099999999999,45.047168237526314,-0.37353515625000006,1.3018798828125004,LEVEL,LEVEL,True,OK
1789620148.5285783,-19.0918,-24.987799999999996,-32.25099999999999,45.04457766568579,-0.37353515625,1.3018798828125004,LEVEL,LEVEL,True,OK
1789620148.568406,-19.152799999999996,-24.9268,-32.1777,44.98421371292378,-0.37353515625,1.3018798828125004,LEVEL,LEVEL,True,OK
1789620148.6082907,-19.152799999999996,-24.9146,-32.1777,44.97745455547702,-0.37353515625,1.3018798828125004,LEVEL,LEVEL,True,OK
1789620148.6483805,-19.164999999999996,-25.146499999999996,-32.397499999999994,45.26855082173494,-0.37353515625,1.3018798828125004,LEVEL,LEVEL,True,OK
1789620148.6883385,-19.3726,-25.0488,-32.4219,45.32018989159246,-0.37902832031250017,1.3018798828125,LEVEL,LEVEL,True,OK
1789620148.7284672,-19.2627,-24.987799999999996,-32.3242,45.169632119046526,-0.37902832031250017,1.3018798828125,LEVEL,LEVEL,True,OK
1789620148.7689972,-18.908699999999996,-24.9634,-32.1777,44.901165380644635,-0.3790283203125001,1.307373046875,LEVEL,LEVEL,True,OK
1789620148.808467,-19.2505,-24.8413,-32.1777,44.9786206239142,-0.3790283203125,1.307373046875,LEVEL,LEVEL,True,OK
1789620148.8483644,-19.2139,-25.146499999999996,-32.9102,45.657438380837796,-0.3790283203125,1.307373046875,LEVEL,LEVEL,True,OK
1789620148.8886814,-19.189499999999995,-25.0244,-32.22659999999999,45.08892605917776,-0.3790283203125,1.307373046875,LEVEL,LEVEL,True,OK
1789620148.9297137,-18.8232,-25.0244,-31.957999999999995,44.74200730409846,-0.3845214843750001,1.3073730468750002,LEVEL,LEVEL,True,OK
1789620148.9696002,-19.0918,-24.9146,-32.1533,44.93404968718043,-0.3845214843750001,1.3073730468750002,LEVEL,LEVEL,True,OK
1789620149.0154588,-19.287099999999995,-24.877899999999997,-32.5439,45.277009199261386,-0.3845214843750001,1.3073730468750002,LEVEL,LEVEL,True,OK
1789620149.0661397,-19.2017,-25.146499999999996,-32.2998,45.21425466796948,-0.3845214843750001,1.3073730468750002,LEVEL,LEVEL,True,OK
1789620149.0999534,-19.0674,-25.146499999999996,-31.933599999999995,44.896180393993426,-0.38452148437499994,1.3128662109375002,LEVEL,LEVEL,True,OK
1789620149.1325412,-19.1772,-25.146499999999996,-32.4219,45.29118083799538,-0.3845214843749999,1.3128662109375,LEVEL,LEVEL,True,OK
1789620149.171994,-19.1284,-25.1221,-32.8369,45.55521481213759,-0.3845214843749999,1.3128662109375,LEVEL,LEVEL,True,OK
1789620149.210582,-19.2261,-25.0488,-32.3486,45.20527872505599,-0.3845214843749999,1.3128662109375,LEVEL,LEVEL,True,OK
1789620149.2504644,-19.2261,-25.0732,-32.2021,45.1141166804804,-0.3845214843749999,1.3128662109375,LEVEL,LEVEL,True,OK
1789620149.2900283,-19.2261,-24.999999999999996,-32.373,45.19573044226633,-0.3845214843749999,1.3128662109375,LEVEL,LEVEL,True,OK
1789620149.3304043,-18.896499999999996,-25.1709,-32.7148,45.39724725244913,-0.3900146484375001,1.3128662109375002,LEVEL,LEVEL,True,OK
1789620149.3703964,-19.152799999999996,-25.0732,-32.3486,45.18768668608739,-0.3900146484375001,1.3128662109375002,LEVEL,LEVEL,True,OK
1789620149.4114726,-19.1162,-25.0244,-32.373,45.16260429603235,-0.3900146484375001,1.3128662109375002,LEVEL,LEVEL,True,OK
1789620149.4503899,-19.1772,-25.0732,-32.25099999999999,45.12823239481023,-0.3900146484375001,1.3128662109375002,LEVEL,LEVEL,True,OK
1789620149.490436,-19.0796,-25.0732,-32.397499999999994,45.19175257334019,-0.3900146484375001,1.3128662109375002,LEVEL,LEVEL,True,OK
1789620149.5303714,-19.0796,-25.0977,-32.3486,45.17031772536031,-0.3900146484375001,1.3183593750000002,LEVEL,LEVEL,True,OK
1789620149.570388,-19.1284,-25.0977,-32.373,45.20842134879297,-0.3900146484375001,1.3183593750000002,LEVEL,LEVEL,True,OK
1789620149.610358,-18.8477,-25.1709,-32.6904,45.35936787765014,-0.3900146484375001,1.3183593750000002,LEVEL,LEVEL,True,OK
1789620149.6515381,-19.3481,-25.0732,-32.4219,45.32321625237997,-0.3900146484375001,1.3183593750000002,LEVEL,LEVEL,True,OK
1789620149.691429,-19.2383,-25.0732,-32.4219,45.276452431037484,-0.3900146484375001,1.3183593750000002,LEVEL,LEVEL,True,OK
1789620149.732437,-19.2627,-25.0977,-32.4463,45.317861161687674,-0.3900146484375001,1.3183593750000002,LEVEL,LEVEL,True,OK
1789620149.7725506,-18.8843,-25.1709,-32.397499999999994,45.164023287900285,-0.39550781250000006,1.318359375,LEVEL,LEVEL,True,OK
1789620149.8124826,-19.2139,-24.999999999999996,-32.373,45.19054195525873,-0.39550781250000006,1.318359375,LEVEL,LEVEL,True,OK
1789620149.85249,-19.4824,-24.999999999999996,-32.3486,45.28792147714443,-0.39550781250000006,1.318359375,LEVEL,LEVEL,True,OK
1789620149.8924615,-19.1284,-25.0244,-32.397499999999994,45.1853326663642,-0.39550781250000006,1.318359375,LEVEL,LEVEL,True,OK
1789620149.9326077,-18.8232,-25.0977,-32.0312,44.835311719335685,-0.39550781250000006,1.318359375,LEFT_SIDE,LEVEL,True,OK
1789620149.9724894,-19.1162,-24.8901,-32.1533,44.930845544458656,-0.39550781250000006,1.318359375,LEFT_SIDE,LEVEL,True,OK
1789620150.014384,-19.3604,-24.8047,-32.3486,45.12793095423277,-0.39550781250000006,1.318359375,LEFT_SIDE,LEVEL,True,OK
1789620150.055962,-19.0674,-25.2197,-32.4463,45.30299542568901,-0.39550781249999983,1.3183593750000004,LEFT_SIDE,LEVEL,True,OK
1789620150.093432,-18.7988,-25.2197,-32.2754,45.068055146522575,-0.39550781249999983,1.3183593750000004,LEFT_SIDE,LEVEL,True,OK
1789620150.1335173,-19.1772,-25.0977,-32.373,45.229091015960066,-0.39550781250000006,1.3238525390624998,LEFT_SIDE,LEVEL,True,OK
1789620150.1734614,-19.2017,-24.987799999999996,-32.6904,45.40658194458155,-0.39550781250000006,1.3238525390624998,LEFT_SIDE,LEVEL,True,OK
1789620150.2134156,-19.3848,-24.865699999999997,-32.2754,45.119562860138615,-0.39550781250000006,1.3238525390624998,LEFT_SIDE,LEVEL,True,OK
1789620150.2544224,-19.042999999999996,-25.146499999999996,-32.104499999999994,45.007568602402856,-0.39550781250000006,1.3238525390624998,LEFT_SIDE,LEVEL,True,OK
1789620150.2944224,-19.2505,-25.0977,-32.4219,45.29520830231383,-0.39550781250000006,1.3238525390624998,LEFT_SIDE,LEVEL,True,OK
1789620150.3344362,-19.2139,-25.0488,-32.4219,45.25257931057632,-0.40100097656250006,1.3238525390624998,LEFT_SIDE,LEVEL,True,OK
1789620150.3744202,-19.1772,-24.877899999999997,-32.1777,44.96753590691845,-0.40100097656250006,1.3238525390624998,LEFT_SIDE,LEVEL,True,OK
1789620150.414565,-19.2139,-24.8413,-32.0068,44.8408227527105,-0.40100097656250006,1.3238525390624998,LEFT_SIDE,LEVEL,True,OK
1789620150.4565275,-19.0796,-25.1221,-32.4219,45.236386285599785,-0.40100097656250006,1.3238525390624998,LEFT_SIDE,LEVEL,True,OK
1789620150.495407,-19.0674,-25.0977,-32.397499999999994,45.20020237012219,-0.40100097656250006,1.3238525390624998,LEFT_SIDE,LEVEL,True,OK
1789620150.5354266,-19.0918,-25.0488,-32.3242,45.13084437854005,-0.40100097656250006,1.3238525390624998,LEFT_SIDE,LEVEL,True,OK
1789620150.5754194,-19.1406,-24.9268,-32.1777,44.97902070843695,-0.40100097656250006,1.3238525390624998,LEFT_SIDE,LEVEL,True,OK
1789620150.615392,-19.1284,-24.9512,-32.373,45.127255589056155,-0.40100097656250006,1.3238525390624998,LEFT_SIDE,LEVEL,True,OK
1789620150.6568987,-19.1772,-25.146499999999996,-32.4219,45.29118083799538,-0.40100097656250006,1.3238525390624998,LEFT_SIDE,LEVEL,True,OK
1789620150.6956189,-19.287099999999995,-25.0732,-31.957999999999995,44.96633572629639,-0.40100097656250006,1.3238525390624998,LEFT_SIDE,LEVEL,True,OK
1789620150.7354786,-19.2627,-25.0977,-32.4707,45.33533406814159,-0.40100097656250006,1.3238525390624998,LEFT_SIDE,LEVEL,True,OK
1789620150.77543,-18.8843,-25.146499999999996,-32.397499999999994,45.15042917835886,-0.40100097656250006,1.3238525390624998,LEFT_SIDE,LEVEL,True,OK
1789620150.8154366,-19.299299999999995,-25.0244,-32.5439,45.36285929105439,-0.4010009765625,1.3238525390624998,LEFT_SIDE,LEVEL,True,OK
1789620150.8553953,-19.433599999999995,-25.0732,-32.1289,45.1508181809588,-0.4010009765625,1.3238525390624998,LEFT_SIDE,LEVEL,True,OK
1789620150.8954294,-19.1284,-25.0488,-32.397499999999994,45.19885036425152,-0.4010009765625,1.3238525390624998,LEFT_SIDE,LEVEL,True,OK
1789620150.9354508,-18.762199999999996,-25.2197,-32.5928,45.280724693516106,-0.40100097656249994,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620150.9754102,-19.0796,-25.0977,-32.5684,45.32798649851987,-0.40100097656249994,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620151.0154839,-19.4214,-24.987799999999996,-32.3486,45.254975955799594,-0.40100097656249994,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620151.0554135,-19.0796,-25.2197,-32.4463,45.30813158738727,-0.40100097656249994,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620151.0954037,-18.7988,-25.268599999999996,-32.22659999999999,45.06052346522396,-0.40100097656249994,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620151.1393259,-19.1772,-25.1221,-32.4463,45.29511333400105,-0.40100097656249994,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620151.1754365,-19.2139,-25.1221,-32.4463,45.31066370414364,-0.40100097656249994,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620151.2154913,-19.3604,-25.0732,-32.4707,45.36338617089778,-0.40100097656249994,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620151.2554977,-19.0186,-25.146499999999996,-32.0557,44.96244555960007,-0.40100097656249994,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620151.2954283,-19.2383,-25.0732,-32.4219,45.276452431037484,-0.40100097656249994,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620151.3354254,-19.2017,-25.1221,-32.4707,45.32296933994947,-0.40100097656249994,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620151.3754246,-19.152799999999996,-25.1221,-32.397499999999994,45.24983604942673,-0.4064941406249999,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620151.4154322,-19.1772,-25.0977,-32.5928,45.386673781739056,-0.4064941406249999,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620151.455387,-19.0918,-25.1221,-32.4463,45.25902251860948,-0.4064941406249999,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620151.4954565,-19.0796,-25.0732,-32.397499999999994,45.19175257334019,-0.4064941406249999,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620151.5354722,-18.9209,-25.1709,-31.982399999999995,44.88260880764397,-0.4064941406249999,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620151.5754175,-19.1406,-24.9634,-32.2021,45.01676523618728,-0.4064941406249999,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620151.615506,-19.104,-24.9634,-32.4219,45.15876166559486,-0.4064941406249999,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620151.6555574,-19.2017,-25.0977,-32.4219,45.27448981258651,-0.4064941406249999,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620151.6952987,-19.2627,-25.1221,-31.982399999999995,45.000504768946755,-0.4064941406249999,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620151.7386246,-19.2627,-25.0732,-32.4951,45.3392599580099,-0.4064941406249999,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620151.7774117,-19.0796,-24.9268,-32.6416,45.28631741442441,-0.4064941406249999,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620151.8174286,-19.3359,-24.8413,-32.3486,45.137557936379324,-0.4064941406249999,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620151.8573413,-19.458,-24.9268,-32.0068,44.99327025767298,-0.4064941406249999,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620151.8973913,-19.1406,-25.0488,-32.4219,45.221505386375625,-0.4064941406249999,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620151.9373958,-18.762199999999996,-25.3418,-32.666,45.40148160666125,-0.4064941406249999,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620151.9783475,-19.104,-25.0488,-32.4707,45.24103840463877,-0.4064941406249999,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620152.0173945,-19.287099999999995,-24.9634,-31.8604,44.835796570708986,-0.4064941406249999,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620152.0573552,-19.0796,-25.2197,-32.397499999999994,45.27319748482539,-0.4064941406249999,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620152.0974138,-18.774399999999996,-25.3662,-32.2998,45.157494149255,-0.4064941406249999,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620152.1374288,-19.152799999999996,-25.292999999999996,-32.4951,45.41472361305306,-0.4064941406249999,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620152.1773803,-19.3604,-25.0488,-32.3486,45.262560594380865,-0.4064941406249999,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620152.2174342,-19.2139,-24.987799999999996,-32.3242,45.1488428167323,-0.4064941406249999,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620152.257434,-19.2261,-25.0977,-32.397499999999994,45.267377577566826,-0.4064941406249999,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620152.2974133,-19.2261,-25.146499999999996,-32.4707,45.34683827953168,-0.4064941406249999,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620152.3373888,-19.2139,-25.292999999999996,-32.5684,45.49297177334098,-0.4064941406249999,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620152.3773727,-18.9819,-25.2197,-32.4951,45.30206749928749,-0.4064941406249999,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620152.417395,-19.0918,-25.1953,-32.4463,45.299694844667556,-0.4064941406249999,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620152.4574244,-19.055199999999996,-25.2197,-32.4951,45.33282959555911,-0.4064941406249999,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620152.4974566,-19.055199999999996,-25.1221,-32.4463,45.24359555937171,-0.4064941406249999,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620152.5373604,-18.9209,-25.2197,-32.080099999999995,44.97962361903443,-0.4064941406249999,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620152.5773897,-19.042999999999996,-25.1953,-32.6172,45.401770085867796,-0.4064941406249999,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620152.6174483,-19.433599999999995,-25.0732,-32.5928,45.48209294920364,-0.4064941406249999,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620152.657519,-19.152799999999996,-25.2197,-32.5195,45.391418750464275,-0.4064941406249999,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620152.6974008,-19.2749,-25.2197,-31.982399999999995,45.060281266987225,-0.4064941406249999,1.329345703125,LEFT_SIDE,LEVEL,True,OK
1789620152.7404177,-19.2261,-25.1953,-32.4951,45.39138230226085,-0.4064941406249999,1.329345703125,LEFT_SIDE,LEVEL,True,OK
