wall_time,ros_ns,state,segment,imu_yaw_deg,inertial_yaw_deg,validated_yaw_deg,validated_ok,neo_yaw_deg,map_yaw_from_enu_deg,gnss_cog_yaw_deg,gyro_x_rps,gyro_y_rps,gyro_z_rps,gyro_norm_rps,acc_x,acc_y,acc_z,acc_norm,yah_mag_x_lsb,yah_mag_y_lsb,yah_mag_z_lsb,yah_mag_norm_lsb,neo_mag_x_ut,neo_mag_y_ut,neo_mag_z_ut,neo_mag_norm_ut
1788877605.2797956,1788877605278920361,WAIT_MOVE,0,-173.2763671875,170.10074701836024,170.10074701836024,0,170.10074701836024,nan,nan,-0.0,-0.0,0.0,0.0,0.6644889851408555,0.04388287541807105,9.783677343579082,9.806314989912936,902.0,5547.0,3700.0,6728.507486805674,49.2,15.299999999999999,51.29999999999999,72.70777124902125
1788877605.3015826,1788877605299090579,WAIT_MOVE,0,-173.2763671875,170.10411583536023,170.16904000757967,0,170.19500967179908,nan,nan,-0.0,-0.0,0.0,0.0,0.6788541951017932,0.03909447209775855,9.783677343579082,9.807278611277368,905.0,5548.0,3697.0,6728.085760452225,48.9,15.299999999999999,50.4,71.87113467867333
1788877605.3200336,1788877605318935388,WAIT_MOVE,0,-173.2763671875,170.10411583536023,170.17398240315805,0,170.19500967179908,nan,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.04388287541807105,9.774100536938457,9.79708626253954,909.0,5546.0,3708.0,6733.027625073285,48.9,15.299999999999999,50.4,71.87113467867333
1788877605.3400438,1788877605338982340,WAIT_MOVE,0,-173.2763671875,170.1214142253603,170.1795436472352,0,170.19500967179908,nan,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.04867127873838355,9.778888940258769,9.801886044124094,919.0,5531.0,3703.0,6719.280541843747,48.9,15.299999999999999,50.4,71.87113467867333
1788877605.3601198,1788877605358960019,WAIT_MOVE,0,-173.2763671875,170.14087858336035,170.3560115499983,0,170.43261834482308,nan,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.04867127873838355,9.783677343579082,9.806663218411352,908.0,5532.0,3696.0,6714.752713242685,48.9,15.6,51.0,72.35723875328577
1788877605.3807774,1788877605378944301,WAIT_MOVE,0,-173.2763671875,170.1644942633604,170.36069259724704,0,170.43261834482308,0.0,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.03909447209775855,9.793254150219706,9.816174787117918,914.0,5535.0,3704.0,6722.442785178614,48.9,15.6,51.0,72.35723875328577
1788877605.4009192,1788877605398960985,WAIT_MOVE,0,-173.2763671875,170.18087798036046,170.36650620227724,0,170.43261834482308,0.0,nan,-0.0,-0.0,0.0,0.0,0.6740657917814807,0.03909447209775855,9.769312133618145,9.792617251453123,915.0,5536.0,3706.0,6724.50421964326,48.9,15.6,51.0,72.35723875328577
1788877605.418276,1788877605416196470,WAIT_MOVE,0,-173.2763671875,170.20122565336055,170.13441149481105,0,170.10074701836024,0.0,nan,-0.0,-0.0,0.0,0.0,0.6740657917814807,0.04867127873838355,9.788465746899394,9.811768202686341,913.0,5530.0,3687.0,6708.832834405699,49.2,15.299999999999999,51.29999999999999,72.70777124902125
1788877605.4397879,1788877605438965574,WAIT_MOVE,0,-173.2763671875,170.21857271136062,170.130690341249,0,170.10074701836024,0.0,nan,-0.0,-0.0,0.0,0.0,0.6644889851408555,0.04388287541807105,9.793254150219706,9.815869710266329,910.0,5536.0,3698.0,6719.419617794382,49.2,15.299999999999999,51.29999999999999,72.70777124902125
1788877605.4599557,1788877605458934914,WAIT_MOVE,0,-173.2763671875,170.20554866636058,170.12392484027544,0,170.10074701836024,0.0,nan,-0.0,-0.0,0.0,0.0,0.6788541951017932,0.04388287541807105,9.769312133618145,9.792968308384388,909.0,5533.0,3701.0,6718.464928836051,49.2,15.299999999999999,51.29999999999999,72.70777124902125
1788877605.4800246,1788877605478953003,WAIT_MOVE,0,-173.2763671875,170.1818694033605,169.94641957918978,0,169.86186660664248,0.0,nan,-0.0,-0.0,0.0,0.0,0.6740657917814807,0.04388287541807105,9.778888940258769,9.802191556193963,901.0,5535.0,3708.0,6722.892978472883,49.2,14.999999999999998,50.4,72.0124989151189
1788877605.5017517,1788877605498973034,WAIT_MOVE,0,-173.2763671875,170.15780241336043,169.94205945180573,0,169.86186660664248,0.0,nan,-0.0,-0.0,0.0,0.0,0.6740657917814807,0.03909447209775855,9.774100536938457,9.79739426457766,902.0,5542.0,3700.0,6724.386068631098,49.2,14.999999999999998,50.4,72.0124989151189
1788877605.521063,1788877605518966233,WAIT_MOVE,0,-173.2763671875,170.14254190836036,169.93626909157544,0,169.86186660664248,0.0,nan,-0.0,-0.0,0.0,0.0,0.6740657917814807,0.03909447209775855,9.788465746899394,9.811725370576845,902.0,5542.0,3699.0,6723.835884374335,49.2,14.999999999999998,50.4,72.0124989151189
1788877605.5396624,1788877605538932471,WAIT_MOVE,0,-173.2763671875,170.1222755783603,170.17260272565832,0,170.19889495973305,0.0,nan,-0.0,-0.0,0.0,0.0,0.6788541951017932,0.04388287541807105,9.778888940258769,9.802522003590582,906.0,5537.0,3697.0,6719.152773973814,48.9,15.299999999999999,51.29999999999999,72.50510326866655
1788877605.5615082,1788877605558929906,WAIT_MOVE,0,-173.2763671875,170.12294045036032,170.17719367328664,0,170.19889495973305,0.0,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.04388287541807105,9.769312133618145,9.792309099161397,906.0,5534.0,3697.0,6716.680802301089,48.9,15.299999999999999,51.29999999999999,72.50510326866655
1788877605.5972707,1788877605594696061,WAIT_MOVE,0,-173.2763671875,170.12294045036032,170.35929059982385,0,170.4354355255332,0.0,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.04388287541807105,9.778888940258769,9.801863436886663,907.0,5536.0,3706.0,6723.420334918827,48.9,15.6,51.6,72.78138498270008
1788877605.6201937,1788877605618936290,WAIT_MOVE,0,-173.2763671875,170.16892799136048,170.36225065325453,0,170.4354355255332,0.0,nan,-0.0,-0.0,0.0,0.0,0.6644889851408555,0.05345968205869605,9.783677343579082,9.806362521967154,902.0,5534.0,3710.0,6723.3072218960815,48.9,15.6,51.6,72.78138498270008
1788877605.639678,1788877605638966593,WAIT_MOVE,0,-173.2763671875,170.1792882113605,170.36905016746937,0,170.4354355255332,0.0,nan,-0.0,-0.0,0.0,0.0,0.6644889851408555,0.03909447209775855,9.783677343579082,9.806294731058452,904.0,5533.0,3703.0,6718.892319422897,48.9,15.6,51.6,72.78138498270008
1788877605.6607187,1788877605658976644,WAIT_MOVE,0,-173.2763671875,170.20308657736058,170.13450550606436,0,170.09950725737204,0.0,nan,-0.0,-0.0,0.0,0.0,0.6740657917814807,0.05345968205869605,9.783677343579082,9.807016110546492,902.0,5534.0,3705.0,6720.54945670367,49.2,15.299999999999999,51.0,72.49641370440334
1788877605.6804273,1788877605678956339,WAIT_MOVE,0,-173.2763671875,170.22200115636065,170.12975452038592,0,170.09950725737204,0.0,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.04388287541807105,9.783677343579082,9.806640622186734,910.0,5541.0,3685.0,6716.39829075078,49.2,15.299999999999999,51.0,72.49641370440334
1788877605.7199411,1788877605718961152,WAIT_MOVE,0,-173.2763671875,170.20537269636057,170.2986124711533,0,170.33469183775225,0.0,nan,-0.0,-0.0,0.0,0.0,0.6740657917814807,0.05345968205869605,9.778888940258769,9.80223910824313,906.0,5552.0,3702.0,6734.2664039968,49.2,15.6,51.29999999999999,72.77149167084593
1788877605.7403555,1788877605738914162,WAIT_MOVE,0,-173.2763671875,170.2084140233606,170.3030828413673,0,170.33469183775225,nan,nan,-0.0,-0.0,0.0,0.0,0.6644889851408555,0.04388287541807105,9.793254150219706,9.815869710266329,903.0,5548.0,3698.0,6728.3665922718565,49.2,15.6,51.29999999999999,72.77149167084593
1788877605.7608361,1788877605759041323,WAIT_MOVE,0,-173.2763671875,170.22406032936067,170.30875842238953,0,170.33469183775225,nan,nan,-0.0,-0.0,0.0,0.0,0.6740657917814807,0.04388287541807105,9.769312133618145,9.79263753860336,901.0,5546.0,3680.0,6716.570330161071,49.2,15.6,51.29999999999999,72.77149167084593
1788877605.7796419,1788877605778948346,WAIT_MOVE,0,-173.2763671875,170.2439248723607,170.45771741637253,0,170.5346536289944,nan,nan,-0.0,-0.0,0.0,0.0,0.6740657917814807,0.04388287541807105,9.778888940258769,9.802191556193963,904.0,5555.0,3688.0,6728.787780871084,48.6,15.6,51.29999999999999,72.36718869764114
1788877605.7999089,1788877605798955604,WAIT_MOVE,0,-173.2763671875,170.26537658136078,170.46317359777493,0,170.5346536289944,nan,nan,-0.0,-0.0,0.0,0.0,0.6644889851408555,0.04388287541807105,9.783677343579082,9.806314989912936,906.0,5541.0,3692.0,6719.700960608292,48.6,15.6,51.29999999999999,72.36718869764114
1788877605.8196807,1788877605818935324,WAIT_MOVE,0,-173.2763671875,170.28447327636087,170.46915911630074,0,170.5346536289944,nan,nan,-0.0,-0.0,0.0,0.0,0.6740657917814807,0.04867127873838355,9.774100536938457,9.797437159339408,912.0,5532.0,3700.0,6717.497152958087,48.6,15.6,51.29999999999999,72.36718869764114
1788877605.8405511,1788877605838962204,WAIT_MOVE,0,-173.2763671875,170.30542264736093,169.992605106252,0,169.86186660664248,nan,nan,-0.0,-0.0,0.0,0.0,0.6740657917814807,0.04388287541807105,9.788465746899394,9.811745618218383,915.0,5526.0,3709.0,6717.929889482325,49.2,14.999999999999998,50.4,72.0124989151189
1788877605.8601654,1788877605858934157,WAIT_MOVE,0,-173.2763671875,170.31945284436097,169.98863835810104,0,169.86186660664248,nan,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.04867127873838355,9.778888940258769,9.801886044124094,917.0,5519.0,3701.0,6708.028846091824,49.2,14.999999999999998,50.4,72.0124989151189
1788877605.8796628,1788877605878935530,WAIT_MOVE,0,-173.2763671875,170.30556909436092,169.98283011358274,0,169.86186660664248,nan,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.04388287541807105,9.788465746899394,9.81141781842375,914.0,5527.0,3698.0,6712.550111544792,49.2,14.999999999999998,50.4,72.0124989151189
1788877605.901067,1788877605898943073,WAIT_MOVE,0,-173.2763671875,170.28524006036088,170.38545611793896,0,170.43402624083004,nan,nan,-0.0,-0.0,0.0,0.0,0.6644889851408555,0.03909447209775855,9.783677343579082,9.806294731058452,910.0,5533.0,3694.0,6714.746830670535,48.9,15.6,51.29999999999999,72.56900164670863
1788877605.919994,1788877605918965980,WAIT_MOVE,0,-173.2763671875,170.2640307343608,170.39062433197574,0,170.43402624083004,nan,nan,-0.0,-0.0,0.0,0.0,0.6740657917814807,0.04388287541807105,9.778888940258769,9.802191556193963,913.0,5541.0,3679.0,6713.515547014098,48.9,15.6,51.29999999999999,72.56900164670863
1788877605.9397044,1788877605938965421,WAIT_MOVE,0,-173.2763671875,170.28211950536084,170.3964072128318,0,170.43402624083004,nan,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.04867127873838355,9.793254150219706,9.816217599812818,912.0,5542.0,3687.0,6718.59189116291,48.9,15.6,51.29999999999999,72.56900164670863
1788877605.9596257,1788877605958934648,WAIT_MOVE,0,-173.2763671875,170.30235960736093,170.1630657057113,0,170.10074701836024,nan,nan,-0.0,-0.0,0.0,0.0,0.6788541951017932,0.04388287541807105,9.778888940258769,9.802522003590582,910.0,5548.0,3687.0,6723.271004503686,49.2,15.299999999999999,51.29999999999999,72.70777124902125
1788877605.9965067,1788877605993939266,WAIT_MOVE,0,-173.2763671875,170.318862585361,170.15806589907857,0,170.10074701836024,nan,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.03909447209775855,9.769312133618145,9.792288811330716,889.0,5553.0,3705.0,6734.475109464731,49.2,15.299999999999999,51.29999999999999,72.70777124902125
1788877606.017329,1788877606013946739,WAIT_MOVE,0,-173.2763671875,170.30136322636093,170.21500467212024,0,170.19759858262964,nan,nan,-0.0,-0.0,0.0,0.0,0.6740657917814807,0.04388287541807105,9.783677343579082,9.806968581660064,888.0,5552.0,3709.0,6735.720377212819,48.9,15.299999999999999,51.0,72.29315320277571
1788877606.0349007,1788877606033958507,WAIT_MOVE,0,-173.2763671875,170.25851989936078,170.21040585329573,0,170.19759858262964,nan,nan,-0.0,-0.0,0.0,0.0,0.6788541951017932,0.04388287541807105,9.778888940258769,9.802522003590582,901.0,5550.0,3702.0,6731.9465981244975,48.9,15.299999999999999,51.0,72.29315320277571
1788877606.056565,1788877606053889230,WAIT_MOVE,0,-173.2763671875,170.24242403136074,170.20575653330656,0,170.19759858262964,nan,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.04388287541807105,9.774100536938457,9.79708626253954,907.0,5554.0,3711.0,6741.000370864846,48.9,15.299999999999999,51.0,72.29315320277571
1788877606.0758388,1788877606073971422,WAIT_MOVE,0,-173.2763671875,170.22615141036067,170.127818094869,0,170.10074701836024,nan,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.04867127873838355,9.788465746899394,9.811440403646253,908.0,5555.0,3707.0,6739.758007525196,49.2,15.299999999999999,51.29999999999999,72.70777124902125
1788877606.0947738,1788877606093942486,WAIT_MOVE,0,-173.2763671875,170.1954957993606,170.12519887100552,0,170.10074701836024,nan,nan,-0.0,-0.0,0.0,0.0,0.6740657917814807,0.03909447209775855,9.774100536938457,9.79739426457766,904.0,5553.0,3712.0,6740.324101999844,49.2,15.299999999999999,51.29999999999999,72.70777124902125
1788877606.1168194,1788877606113938495,WAIT_MOVE,0,-173.2763671875,170.16534704236048,170.1192041668775,0,170.10074701836024,nan,nan,-0.0,-0.0,0.0,0.0,0.6740657917814807,0.04388287541807105,9.778888940258769,9.802191556193963,912.0,5554.0,3705.0,6738.37406204197,49.2,15.299999999999999,51.29999999999999,72.70777124902125
1788877606.135942,1788877606133937297,WAIT_MOVE,0,-173.2763671875,170.16534704236048,170.35617307224936,0,170.43402624083004,nan,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.03909447209775855,9.783677343579082,9.806620364004953,916.0,5554.0,3698.0,6735.070600966259,48.9,15.6,51.29999999999999,72.56900164670863
1788877606.1554723,1788877606154071904,WAIT_MOVE,0,-173.2763671875,170.16153983636048,170.3582070076762,0,170.43402624083004,nan,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.03909447209775855,9.783677343579082,9.806620364004953,919.0,5541.0,3686.0,6718.1722216686285,48.9,15.6,51.29999999999999,72.56900164670863
1788877606.1755846,1788877606173932102,WAIT_MOVE,0,-173.2763671875,170.18685229136057,170.36340517946644,0,170.43402624083004,nan,nan,-0.0,-0.0,0.0,0.0,0.6740657917814807,0.04867127873838355,9.783677343579082,9.806991177129031,928.0,5546.0,3694.0,6727.922116077148,48.9,15.6,51.29999999999999,72.56900164670863
1788877606.1961095,1788877606193939105,WAIT_MOVE,0,-173.2763671875,170.18685229136057,170.19539215624522,0,170.19500967179908,nan,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.04867127873838355,9.778888940258769,9.801886044124094,923.0,5560.0,3687.0,6734.946027994582,48.9,15.299999999999999,50.4,71.87113467867333
1788877606.2151964,1788877606213958073,WAIT_MOVE,0,-173.2763671875,170.1963483673606,170.19500967179908,0,170.19500967179908,nan,nan,-0.0,-0.0,0.0,0.0,0.6740657917814807,0.03430606877744605,9.783677343579082,9.806930404630574,918.0,5568.0,3691.0,6743.057837509627,48.9,15.299999999999999,50.4,71.87113467867333
1788877606.2365587,1788877606233941436,WAIT_MOVE,0,-173.2763671875,170.19500967179908,170.19500967179908,0,170.19500967179908,nan,nan,-0.0,-0.0,0.0,0.0,0.6740657917814807,0.04867127873838355,9.778888940258769,9.80221416267464,924.0,5560.0,3708.0,6746.602107728008,48.9,15.299999999999999,50.4,71.87113467867333
1788877606.2560825,1788877606253931654,WAIT_MOVE,0,-173.2763671875,170.19630348728387,170.19630348728387,0,170.19630348728387,nan,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.04388287541807105,9.764523730297832,9.787531946768288,920.0,5546.0,3708.0,6734.52151232736,48.9,15.299999999999999,50.699999999999996,72.08182850066999
1788877606.2754936,1788877606273928663,WAIT_MOVE,0,-173.2763671875,170.19630348728387,170.19630348728387,0,170.19630348728387,nan,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.04388287541807105,9.783677343579082,9.806640622186734,921.0,5543.0,3709.0,6732.738744374387,48.9,15.299999999999999,50.699999999999996,72.08182850066999
1788877606.296309,1788877606294466740,WAIT_MOVE,0,-173.2763671875,170.19630348728387,170.19630348728387,0,170.19630348728387,nan,nan,-0.0,-0.0,0.0,0.0,0.6644889851408555,0.05345968205869605,9.783677343579082,9.806362521967154,913.0,5550.0,3712.0,6739.066181601127,48.9,15.299999999999999,50.699999999999996,72.08182850066999
1788877606.3166182,1788877606314046979,WAIT_MOVE,0,-173.2763671875,170.19630348728387,170.1275221597897,0,170.1032302018128,nan,nan,-0.0,-0.0,0.0,0.0,0.6740657917814807,0.04867127873838355,9.783677343579082,9.806991177129031,912.0,5545.0,3702.0,6729.307022272055,49.2,15.299999999999999,51.89999999999999,73.13234578488509
1788877606.336187,1788877606333937834,WAIT_MOVE,0,-173.2763671875,170.1770181532838,170.12431247187772,0,170.1032302018128,nan,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.03909447209775855,9.774100536938457,9.797065984601442,908.0,5545.0,3704.0,6729.866640580629,49.2,15.299999999999999,51.89999999999999,73.13234578488509
1788877606.35694,1788877606353941268,WAIT_MOVE,0,-173.2763671875,170.15660725228372,170.11289233663274,0,170.1032302018128,nan,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.04867127873838355,9.788465746899394,9.811440403646253,912.0,5541.0,3695.0,6722.161110833331,49.2,15.299999999999999,51.89999999999999,73.13234578488509
1788877606.3750837,1788877606373935962,WAIT_MOVE,0,-173.2763671875,170.15660725228372,170.10871828481336,0,170.10074701836024,nan,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.05345968205869605,9.793254150219706,9.816242509795014,909.0,5540.0,3702.0,6724.781409086841,49.2,15.299999999999999,51.29999999999999,72.70777124902125
1788877606.3953857,1788877606393937601,WAIT_MOVE,0,-173.2763671875,170.12864645128363,170.10504774146602,0,170.10074701836024,0.0,nan,-0.0,-0.0,0.0,0.0,0.669277388461168,0.04867127873838355,9.774100536938457,9.797108880800502,906.0,5541.0,3696.0,6721.899508323521,49.2,15.299999999999999,51.29999999999999,72.70777124902125
