t_s,tf_x,tf_y,tf_yaw,local_x,local_y,local_yaw,local_vx,global_x,global_y,global_yaw,global_vx,esc_x,esc_y,esc_yaw,esc_vx,gnss_vx,gnss_vy,gnss_speed,cmd_v,cmd_w,drive_target_mps,drive_actual_mps,actual_erpm,steer_rad,mux_source,goal_state,gate,ready,feedback,estop
2.55431762399985,127.60509412103923,100.63549740703067,0.006015786014459843,0.01543489213593668,0.00010002286666373414,0.006015786014459844,0.039763780868524855,127.16336975924072,101.61790699178471,-0.28831547264013224,0.022568806812445677,0.018243780815756627,1.815051995788291e-05,0.002798052782628171,0.06529411612082667,-0.051,0.068,0.085,0.2579229474067688,0.08609537780284882,0.2267156809750926,0.06529411612082667,288.0,-0.1940182696608882,NAV2,ACTIVE,True,True,True,False
2.5949947650005925,127.60689431923203,100.6355086282197,0.006531228585102687,0.017235090328743555,0.00011124405567958243,0.0065312285851026886,0.04217214918669006,127.16436586863978,101.61620499428098,-0.2882908085513285,0.022853396301866495,0.0222828574177364,3.231874199995124e-05,0.0038637078754803498,0.06824141997350287,-0.051,0.068,0.085,0.2579229474067688,0.08609537780284882,0.2267156809750926,0.06824141997350287,301.0,-0.1945750064212177,NAV2,ACTIVE,True,True,True,False
2.6353100659998745,127.6092538493234,100.63552380847725,0.006640147552284592,0.019594620420124734,0.00012642431322014606,0.006640147552284592,0.04641656824584721,127.16436586863978,101.61620499428098,-0.2882908085513285,0.022853396301866495,0.024987245849744672,4.424023719630705e-05,0.0045907165622207985,0.06960171405935342,0.096,0.058,0.11216059914247963,0.2674163579940796,0.0685276910662651,0.2267156809750926,0.06960171405935342,307.0,-0.19958547436678634,NAV2,ACTIVE,True,True,True,False
2.677239675000237,127.60935795200474,100.6453613992455,0.00726590582726328,0.02411685115787264,0.00015704066242498612,0.007265905827263275,0.05270213980131514,127.16436586863978,101.61620499428098,-0.2882908085513285,0.022853396301866495,0.027979709740095695,5.977399630829808e-05,0.005380703534053693,0.07458945904080545,0.096,0.058,0.11216059914247963,0.2674163579940796,0.0685276910662651,0.2267156809750926,0.07458945904080545,329.0,-0.2020907432461557,NAV2,ACTIVE,True,True,True,False
2.725439159000416,127.6120179603366,100.64538080152545,0.008071577180533309,0.026776859489728747,0.000176442942370816,0.008071577180533309,0.05672373952085023,127.1674625591939,101.61723830659882,-0.2889933026071851,0.02405436554282702,0.031031697084108058,7.793011877536608e-05,0.006137895755362554,0.07685661585055639,0.002,0.095,0.09502105029939419,0.2912234961986542,0.0,0.2267156809750926,0.07685661585055639,339.0,-0.18232707694664907,NAV2,ACTIVE,True,True,True,False
2.7681442419998348,127.61315041047575,100.64888795553074,0.008804975853775153,0.029491138778151595,0.00019780296014301852,0.008804975853775153,0.06051038380282861,127.1674625591939,101.61723830659882,-0.2889933026071851,0.02405436554282702,0.03422226343757075,9.940636886083919e-05,0.006928319759903242,0.08184436083200843,0.002,0.095,0.09502105029939419,0.2912234961986542,0.0,0.2267156809750926,0.08184436083200843,361.0,-0.18232707694664907,NAV2,ACTIVE,True,True,True,False
2.8102087580000443,127.61611643255371,100.65517036421724,0.009862123438733047,0.03528565260306431,0.0002472126341623731,0.00986212343873305,0.06808785923794763,127.17017409768529,101.6184058020124,-0.28871771829691184,0.024861265824440062,0.03772268594712068,0.00012486580585373408,0.007369965876204071,0.09113970375198722,-0.066,0.093,0.11403946685248928,0.2912234961986542,0.0,0.2267156809750926,0.09113970375198722,402.0,-0.07961149504258272,NAV2,ACTIVE,True,True,True,False
2.852082944000358,127.61827865100689,100.65868650434754,0.011390774516960805,0.03904365116143697,0.00028300138791044233,0.011390774516960802,0.07435335365740496,127.17017409768529,101.6184058020124,-0.28871771829691184,0.024861265824440062,0.04168036791877171,0.00015492814781114088,0.007661280126231322,0.09862132122416527,-0.066,0.093,0.11403946685248928,0.2912234961986542,0.0,0.2267156809750926,0.09862132122416527,441.0,-0.0470431857792347,NAV2,ACTIVE,True,True,True,False
2.895129850000558,127.61860666643265,100.66487077499464,0.010804861738508361,0.04219259538205795,0.00031490593998281243,0.010804861738508365,0.07775217572962749,127.17253744823475,101.62186529709913,-0.2885465963036258,0.024891292027205362,0.045812553824582755,0.00018744021324417428,0.007937278681211942,0.10655637005829352,-0.066,0.093,0.11403946685248928,0.3092690110206604,0.0,0.2267156809750926,0.10655637005829352,509.0,-0.04787824437761553,NAV2,ACTIVE,True,True,True,False
2.93529762199978,127.62301093614565,100.66491445210545,0.011030587410338464,0.04659686509505084,0.0003585830508227796,0.011030587410338464,0.08514306779526189,127.17253744823475,101.62186529709913,-0.2885465963036258,0.024891292027205362,0.053210886425548096,0.00024862061319102537,0.008434505669989305,0.1312683792845786,0.073,0.103,0.12624579200908043,0.3092690110206604,0.0,0.2267156809750926,0.1312683792845786,579.0,-0.04787824437761553,NAV2,ACTIVE,True,True,True,False
