t_s,map_x,map_y,map_yaw,map_vx,local_x,local_y,local_yaw,local_vx,esc_x,esc_y,esc_yaw,esc_vx,gnss_vx,gnss_vy,gnss_vz,gnss_speed_xy,cmd_v,cmd_w,drive_target_mps,drive_actual_mps,actual_erpm,steer_rad,mux_source,estop,ready,feedback,autonomy_gate,heading_valid,yaw_inertial,yaw_neo3,distance_remaining
6.544511686999613,129.3515621064179,103.63133808776583,-0.2996126678131166,-0.12539231886705543,2.353050489911496,-0.1514795809758229,-0.22230117106099326,0.49526231499601453,2.330144854586418,-0.2531819717911612,-0.3109948433582577,0.4368811172390034,0.129,0.371,-0.028,0.3927874743420416,0.4770917296409607,-0.11002272367477417,0.4770917296409607,0.4368811172390034,1975.0,0.13556223627652247,NAV2,False,True,True,True,,,1.167822182861121,11.080942153930664
6.595403282000007,129.3515621064179,103.63133808776583,-0.2996126678131166,-0.12539231886705543,2.3736437790208496,-0.1564518655810327,-0.22703631549195968,0.47310576282814765,2.347293177358752,-0.2587415872800078,-0.31435724236248364,0.4534313619501852,0.262,0.313,-0.021,0.40818255719714436,0.4770917296409607,-0.11002272367477417,0.4770917296409607,0.4534313619501852,2051.0,0.13611897303685191,NAV2,False,True,True,True,,,1.160105190205213,11.080942153930664
6.635490845999811,129.3566042456175,103.67260905994301,-0.30743850269313233,-0.12339817664784819,2.3876356403660406,-0.159738149850703,-0.23007110779409157,0.47045820370086877,2.364530138016712,-0.264394628946409,-0.31775742869577933,0.44232229358240566,0.262,0.313,-0.021,0.40818255719714436,0.47997647523880005,-0.11456876248121262,0.4770917296409607,0.44232229358240566,1975.0,0.1366757097971814,NAV2,False,True,True,True,,,1.1603120945627081,11.080942153930664
6.679560226999456,129.3566042456175,103.67260905994301,-0.30743850269313233,-0.12339817664784819,2.3975648586517053,-0.16221660028808013,-0.23317688010159054,0.45966355099425904,2.3903247629338624,-0.2729765161000883,-0.32291085580091905,0.4534313619501852,0.165,0.421,0.048,0.45217916802966496,0.47997647523880005,-0.11456876248121262,0.47997647523880005,0.4534313619501852,2000.0,0.1375107683955623,NAV2,False,True,True,True,,,1.1536351340441453,11.080942153930664
6.719617334999384,129.3634748849581,103.71425574279604,-0.315647184747696,-0.11993749586267657,2.42573207342768,-0.16901509209114518,-0.23842369372497174,0.45567593356924446,2.407115024081906,-0.2786435399734826,-0.3263829406041066,0.44232229358240566,0.165,0.421,0.048,0.45217916802966496,0.47997647523880005,-0.11456876248121262,0.47997647523880005,0.44232229358240566,1951.0,0.14335636475268185,NAV2,False,True,True,True,,,1.152473005437568,11.080942153930664
6.759728134999932,129.3634748849581,103.71425574279604,-0.315647184747696,-0.11993749586267657,2.438958996449816,-0.17227788369989405,-0.24046976461994476,0.4508937704487813,2.42377435639753,-0.2843308326834897,-0.32985151793763917,0.44232229358240566,0.165,0.421,0.048,0.45217916802966496,0.48262038826942444,-0.11573759466409683,0.48262038826942444,0.4368811172390034,1951.0,0.14335636475268185,NAV2,False,True,True,True,,,1.151933227551764,11.080942153930664
6.799783077999564,129.3634748849581,103.71425574279604,-0.315647184747696,-0.11993749586267657,2.452282934275326,-0.17557591109950135,-0.24235837233246513,0.4468698343980719,2.440243190770488,-0.2900168497545645,-0.33330693669511435,0.44232229358240566,0.184,0.396,0.002,0.4366600508404679,0.48262038826942444,-0.11573759466409683,0.48262038826942444,0.44232229358240566,1951.0,0.14474816011139222,NAV2,False,True,True,True,,,1.1452802751981115,11.080942153930664
6.841062298999532,129.36959306922324,103.75625933039555,-0.321863255538009,-0.11760879799782958,2.466561179838339,-0.1791234982818548,-0.24479111348236593,0.4459162218842506,2.457720334673449,-0.2961218785483922,-0.3369854682750616,0.4708884693852673,0.184,0.396,0.002,0.4366600508404679,0.48262038826942444,-0.11573759466409683,0.48262038826942444,0.4534313619501852,2077.0,0.14474816011139222,NAV2,False,True,True,True,,,1.1452583801568206,10.87215518951416
6.883208669999476,129.36959306922324,103.75625933039555,-0.321863255538009,-0.11760879799782958,2.4977345675988403,-0.18698213392819335,-0.2515960165354558,0.455151413374914,2.475483018908871,-0.30240155072465175,-0.34076725658427715,0.4772365084525699,0.304,0.326,-0.105,0.44574880818685314,0.48409348726272583,-0.11793310940265656,0.48409348726272583,0.4772365084525699,2105.0,0.14725352207498832,NAV2,False,True,True,True,,,1.1379493503827687,10.87215518951416
6.924961918000008,129.37958920038207,103.79628626976599,-0.3293331051279216,-0.11110196052822263,2.5130279644595377,-0.1909227635538009,-0.2543561693117775,0.45796799324842025,2.493565675813036,-0.3088731447164313,-0.34466120119163596,0.48358454751987245,0.304,0.326,-0.105,0.44574880818685314,0.48409348726272583,-0.11793310940265656,0.48409348726272583,0.48358454751987245,2162.0,0.1483669025114206,NAV2,False,True,True,True,,,1.1355962881932924,10.87215518951416
6.965271635000136,129.37958920038207,103.79628626976599,-0.3293331051279216,-0.11110196052822263,2.5291445897465215,-0.19512041905186212,-0.25651147379076994,0.46516734917755403,2.5123889407220017,-0.3156956357855753,-0.34874644341613326,0.4901593022681502,0.139,0.46,-0.081,0.48054240187521435,0.48409348726272583,-0.11793310940265656,0.48409348726272583,0.4901593022681502,2253.0,0.14948032948996617,NAV2,False,True,True,True,,,1.1345753663689495,10.87215518951416
7.009380079999573,129.37958920038207,103.79628626976599,-0.3293331051279216,-0.11110196052822263,2.545569722475766,-0.19945060223391534,-0.25886076384948925,0.47412756079383284,2.53103408721451,-0.3225398862545995,-0.35283176145271866,0.5037622431266557,0.139,0.46,-0.081,0.48054240187521435,0.4839134216308594,-0.11909449100494385,0.4839134216308594,0.5037622431266557,2222.0,0.15059375646851178,NAV2,False,True,True,True,,,1.1286636768417246,10.87215518951416
7.050572735999594,129.39071382950624,103.8369480736115,-0.3344633555908518,-0.1040858973641652,2.577784304467989,-0.20810340048753434,-0.2657380822309033,0.48482822115690594,2.5499390738394716,-0.32956874942673203,-0.357006297502076,0.5037622431266557,0.139,0.46,-0.081,0.48054240187521435,0.4839134216308594,-0.11909449100494385,0.4839134216308594,0.5037622431266557,2222.0,0.1514288616090061,NAV2,False,True,True,True,,,1.1293381153961284,10.87215518951416
7.095529913000064,129.39071382950624,103.8369480736115,-0.3344633555908518,-0.1040858973641652,2.5942412332499747,-0.2126139001041693,-0.2685159055872388,0.49170986248197357,2.5690625603836557,-0.3367710090056747,-0.3612508244769037,0.5180453310280866,0.102,0.495,-0.043,0.5053998417095122,0.4839134216308594,-0.11909449100494385,0.4839134216308594,0.5180453310280866,2253.0,0.1519855983693355,NAV2,False,True,True,True,,,1.1227755051330994,10.87215518951416
7.135945332000119,129.40277708175384,103.878051996632,-0.340316187156819,-0.09684794894226195,2.61038089020793,-0.21706798261423346,-0.27031029187798206,0.4947174211645371,2.58813999700279,-0.34404896664547885,-0.365521939862856,0.5107904292368836,0.102,0.495,-0.043,0.5053998417095122,0.48265016078948975,-0.12017585337162018,0.4839134216308594,0.5107904292368836,2191.0,0.15309907188999453,NAV2,False,True,True,True,,,1.1226040419195389,10.87215518951416
7.178769461999764,129.40277708175384,103.878051996632,-0.340316187156819,-0.09684794894226195,2.6266768110533762,-0.22160949301787022,-0.2730611388455561,0.4973554469292244,2.606920327131441,-0.3513050154029139,-0.3697556202664854,0.5037622431266557,0.175,0.434,0.058,0.4679540575740315,0.48265016078948975,-0.12017585337162018,0.48265016078948975,0.5037622431266557,2253.0,0.15393417703048876,NAV2,False,True,True,True,,,1.1231106136514983,10.87215518951416
7.21903300699978,129.41323443487792,103.9195924891345,-0.3480620798513279,-0.09244044845234323,2.6590343053393988,-0.23078568374584302,-0.27970357564294535,0.5023535677945669,2.6258136649343604,-0.3586976581499372,-0.3740404290611829,0.5107904292368836,0.175,0.434,0.058,0.4679540575740315,0.48265016078948975,-0.12017585337162018,0.48265016078948975,0.5107904292368836,2253.0,0.1544908672487049,NAV2,False,True,True,True,,,1.1200767898984765,10.87215518951416
7.260145620000003,129.41323443487792,103.9195924891345,-0.3480620798513279,-0.09244044845234323,2.6752669279523165,-0.2354692597006685,-0.28260243752172975,0.5041210037942174,2.65401168177452,-0.3699054215730511,-0.38046009197168773,0.49673405701642787,0.175,0.434,0.058,0.4679540575740315,0.4808768033981323,-0.12158519774675369,0.4808768033981323,0.5037622431266557,2191.0,0.15476918908675624,NAV2,False,True,True,True,,,1.1217407530640167,10.87215518951416
7.301991786000144,129.41323443487792,103.9195924891345,-0.3480620798513279,-0.09244044845234323,2.691296480086125,-0.24013476824059365,-0.28513044118108116,0.5038030848652437,2.6723465249482685,-0.37730549095516663,-0.3846648157163457,0.4901593022681502,0.19,0.502,-0.019,0.5367532021329728,0.4808768033981323,-0.12158519774675369,0.4808768033981323,0.4901593022681502,2222.0,0.15588266260741526,NAV2,False,True,True,True,,,1.1148620246513197,10.87215518951416
7.345370222999918,129.42694736596013,103.96151209655531,-0.3530846793471305,-0.08502921582450435,2.7072083309881116,-0.24480219229571828,-0.28725158901084935,0.5026151575430315,2.6908907895081673,-0.38488197203331187,-0.3889323423880295,0.49673405701642787,0.19,0.502,-0.019,0.5367532021329728,0.4808768033981323,-0.12158519774675369,0.4808768033981323,0.49673405701642787,2222.0,0.15588266260741526,NAV2,False,True,True,True,,,1.1090310364358271,10.901663780212402
7.395337457999631,129.42694736596013,103.96151209655531,-0.3530846793471305,-0.08502921582450435,2.7391869441113723,-0.2543310546337258,-0.2932024412326384,0.5024445570433095,2.709373908818019,-0.39252556992679366,-0.3931932571351482,0.49673405701642787,0.194,0.534,-0.014,0.5681478680766127,0.4791490435600281,-0.12153062224388123,0.4791490435600281,0.49673405701642787,2191.0,0.15588266260741526,NAV2,False,True,True,True,,,1.1023395358651484,10.901663780212402
7.435450149999269,129.4480911279283,104.00584311380833,-0.35351013990672087,-0.06997602769553317,2.755137346796668,-0.25916313512463296,-0.29635747042591065,0.502254472775795,2.7278399947536984,-0.40025440603198503,-0.3974541621999773,0.5037622431266557,0.194,0.534,-0.014,0.5681478680766127,0.4791490435600281,-0.12153062224388123,0.4791490435600281,0.5037622431266557,2285.0,0.15588266260741526,NAV2,False,True,True,True,,,1.103679883693569,10.901663780212402
7.475572785999248,129.4480911279283,104.00584311380833,-0.35351013990672087,-0.06997602769553317,2.7713932321922856,-0.2641511419050413,-0.29880145697176097,0.5050404872233107,2.7470612626960516,-0.40839892270319295,-0.401901338587786,0.5180453310280866,0.135,0.305,0.049,0.3335416016031583,0.47744759917259216,-0.12132997065782547,0.4791490435600281,0.5180453310280866,2222.0,0.15588266260741526,NAV2,False,True,True,True,,,1.097857308185398,10.69381046295166
7.516434170999673,129.4480911279283,104.00584311380833,-0.35351013990672087,-0.06997602769553317,2.8038395179417233,-0.27423566833895985,-0.3044417425703294,0.5080408344620517,2.7655452483835536,-0.41632551028901066,-0.40618582393234165,0.5107904292368836,0.135,0.305,0.049,0.3335416016031583,0.47744759917259216,-0.12132997065782547,0.47744759917259216,0.5107904292368836,2191.0,0.15588266260741526,NAV2,False,True,True,True,,,1.0904726835347647,10.69381046295166
7.560996580999927,129.47575857939867,104.04803885085578,-0.349128625639679,-0.04798954454730138,2.8196631035710453,-0.2792189506843133,-0.30813096212600044,0.5058274641375673,2.7932462767116015,-0.4283809453680414,-0.412621665887526,0.4901593022681502,0.135,0.305,0.049,0.3335416016031583,0.47744759917259216,-0.12132997065782547,0.47744759917259216,0.49673405701642787,2162.0,0.15588266260741526,NAV2,False,True,True,True,,,1.0863913248749635,10.69381046295166
7.60496059199977,129.47575857939867,104.04803885085578,-0.349128625639679,-0.04798954454730138,2.8352719230794823,-0.2841843934320791,-0.31173393396635335,0.5024497231270426,2.8104876327111246,-0.4359903260656825,-0.4166364468469529,0.4772365084525699,0.492,0.607,-0.024,0.781353313168889,0.47744759917259216,-0.12132997065782547,0.47744759917259216,0.4772365084525699,2105.0,0.15588266260741526,NAV2,False,True,True,True,,,1.0809252398035127,10.69381046295166
7.645007785999951,129.51059430111283,104.08805599059694,-0.3410257674554291,-0.018368788025333906,2.850846900399505,-0.2891854622470399,-0.3137673101341938,0.4995962172532352,2.827893501866563,-0.44375670226727043,-0.42070032099494636,0.4772365084525699,0.492,0.607,-0.024,0.781353313168889,0.4755461513996124,-0.12130406498908997,0.4755461513996124,0.4772365084525699,2000.0,0.1561610775296934,NAV2,False,True,True,True,,,1.0823642555407864,10.69381046295166
7.695389493999755,129.51059430111283,104.08805599059694,-0.3410257674554291,-0.018368788025333906,2.880603614172398,-0.29884915804085255,-0.3198811975069736,0.4853496730465632,2.844605710194744,-0.451292786640072,-0.4246057937870854,0.45909925397456247,0.281,0.453,-0.065,0.5330759795751446,0.4755461513996124,-0.12130406498908997,0.4755461513996124,0.45909925397456247,2077.0,0.15588266260741526,NAV2,False,True,True,True,,,1.078160340873007,10.69381046295166
7.735479212999962,129.54820700743954,104.13318873813373,-0.3325692269923887,0.010687909492497177,2.8957398531021585,-0.3038667733501933,-0.3227465880668743,0.4835955453920026,2.8614664120817963,-0.45897584875820335,-0.42855300585220685,0.45909925397456247,0.281,0.453,-0.065,0.5330759795751446,0.4733535051345825,-0.1216014102101326,0.4755461513996124,0.45909925397456247,2051.0,0.15588266260741526,NAV2,False,True,True,True,,,1.070691713674893,10.69381046295166
7.776349177999691,129.54820700743954,104.13318873813373,-0.3325692269923887,0.010687909492497177,2.910394025295374,-0.30875689533560624,-0.32552884471410254,0.47841415740434123,2.878748340244636,-0.4669350982004775,-0.4326098751764839,0.4772365084525699,0.159,0.292,-0.078,0.33248308227637685,0.4733535051345825,-0.1216014102101326,0.4733535051345825,0.4772365084525699,2000.0,0.1561610775296934,NAV2,False,True,True,True,,,1.0690473760258987,10.69381046295166
7.81652971099993,129.54820700743954,104.13318873813373,-0.3325692269923887,0.010687909492497177,2.9398560434663907,-0.31875786218945995,-0.33181748505773356,0.47288511012625495,2.8951233598782284,-0.4745546906406269,-0.4364941121817063,0.45909925397456247,0.159,0.292,-0.078,0.33248308227637685,0.4733535051345825,-0.1216014102101326,0.4733535051345825,0.45909925397456247,2105.0,0.15810951656450647,NAV2,False,True,True,True,,,1.064579999556413,10.69381046295166
7.859400653999728,129.5826138432854,104.17614959335026,-0.33040470134749356,0.03275413912255669,2.954906103018109,-0.3239589984257354,-0.334109147503554,0.4739085856368639,2.912402198782342,-0.4826815097702048,-0.44068779411980513,0.4772365084525699,0.159,0.292,-0.078,0.33248308227637685,0.4733535051345825,-0.1216014102101326,0.4733535051345825,0.4772365084525699,2025.0,0.16172825896453485,NAV2,False,True,True,True,,,1.065809194844778,10.69381046295166
7.899509328999557,129.5826138432854,104.17614959335026,-0.33040470134749356,0.03275413912255669,2.9692203172211293,-0.3289108442156961,-0.3361364736488137,0.46870496465524225,2.9369819754501405,-0.494396000727347,-0.44677307589773574,0.4534313619501852,0.262,0.413,-0.07,0.48909406048325715,0.4708509147167206,-0.12375365197658539,0.4708509147167206,0.4534313619501852,2000.0,0.165068586442285,NAV2,False,True,True,True,,,1.0624850787850566,10.69381046295166
7.939625250000063,129.61160258471867,104.21702278086184,-0.33446248499202547,0.04518580726710783,2.9837363346601835,-0.333983008466394,-0.3382188580593412,0.4665460250945313,2.9533396306188564,-0.5022952601016177,-0.4509221793091695,0.4534313619501852,0.262,0.413,-0.07,0.48909406048325715,0.4708509147167206,-0.12375365197658539,0.4708509147167206,0.4534313619501852,2000.0,0.1670171185613249,NAV2,False,True,True,True,,,1.0572808385195427,10.69381046295166
7.979851098999461,129.61160258471867,104.21702278086184,-0.33446248499202547,0.04518580726710783,2.998003469948577,-0.33899865066145485,-0.3405431446577527,0.4631259293693864,2.9691392334581352,-0.5100043307056842,-0.4549504859952495,0.4368811172390034,0.097,0.305,-0.078,0.3200531205909419,0.4683913290500641,-0.12561333179473877,0.4683913290500641,0.44232229358240566,1927.0,0.16813063862409727,NAV2,False,True,True,True,,,1.0553356724994203,10.69381046295166
8.0201164099999,129.61160258471867,104.21702278086184,-0.33446248499202547,0.04518580726710783,3.026240800699365,-0.3490488515990767,-0.3460382959590454,0.45700673998480046,2.9773633979635235,-0.5140488840983422,-0.4570572347388777,0.45909925397456247,0.097,0.305,-0.078,0.3200531205909419,0.4683913290500641,-0.12561333179473877,0.4683913290500641,0.45909925397456247,1927.0,0.16868728230020003,NAV2,False,True,True,True,,,1.05050675018221,10.69381046295166
8.060703950000061,129.64030283225375,104.25380895619156,-0.34321931762681324,0.05498641703410641,3.039723361437566,-0.35388953655787364,-0.34874101426701914,0.44972165381898555,3.0003734274226472,-0.5254793538040011,-0.4630574566263954,0.42169116661367223,0.097,0.305,-0.078,0.3200531205909419,0.4683913290500641,-0.12561333179473877,0.4683913290500641,0.42169116661367223,1860.0,0.17174928793989888,NAV2,False,True,True,True,,,1.0485091458462967,10.69381046295166
8.100771751999673,129.64030283225375,104.25380895619156,-0.34321931762681324,0.05498641703410641,3.0531077150071195,-0.3587399253273447,-0.3511272848887943,0.44372892580387724,3.0159298064277884,-0.53330702149007,-0.4672354727531912,0.43166665657657627,0.187,0.378,0.006,0.4217262145041496,0.4683913290500641,-0.12561333179473877,0.4683913290500641,0.43166665657657627,1904.0,0.17675987224075096,NAV2,False,True,True,True,,,1.0423859656239607,10.69381046295166
8.144615511999291,129.6689641291526,104.28957498165957,-0.3547582687603974,0.06257709801462917,3.066821675608891,-0.36376704055345316,-0.35354178256374835,0.4415787794059938,3.031098687652651,-0.5410181919921133,-0.47133328433250127,0.42169116661367223,0.187,0.378,0.006,0.4217262145041496,0.4664849638938904,-0.1266329437494278,0.4664849638938904,0.42169116661367223,1927.0,0.17703814753668895,NAV2,False,True,True,True,,,1.040143909439077,10.69381046295166
8.185946671999773,129.6689641291526,104.28957498165957,-0.3547582687603974,0.06257709801462917,3.0937559814834317,-0.3737512758010396,-0.3587744355881109,0.4357075079565584,3.0464427661244127,-0.5488984753201576,-0.47548399723372087,0.4266789115951242,0.103,0.503,-0.007,0.5134374353317062,0.4664849638938904,-0.1266329437494278,0.4664849638938904,0.4266789115951242,1927.0,0.17703814753668895,NAV2,False,True,True,True,,,1.0379050126712457,10.69381046295166
8.23548400099935,129.69463047323163,104.325508317524,-0.36894661514822014,0.06558163330465624,3.107352433344326,-0.37886475864273017,-0.36156954612221703,0.4352017820156314,3.062030249081069,-0.5569869722801127,-0.47972267845658506,0.44232229358240566,0.103,0.503,-0.007,0.5134374353317062,0.46535736322402954,-0.12755261361598969,0.4664849638938904,0.44232229358240566,1927.0,0.17787329921929657,NAV2,False,True,True,True,,,1.03117927567241,10.485915184020996
8.27557411899943,129.69463047323163,104.325508317524,-0.36894661514822014,0.06558163330465624,3.1210632182236426,-0.3840739260546663,-0.36469193845900355,0.43561845350370715,3.077677146710644,-0.5651915307898133,-0.4840158992673899,0.4368811172390034,0.116,0.354,0.015,0.3725211403397128,0.46535736322402954,-0.12755261361598969,0.46535736322402954,0.4368811172390034,2000.0,0.17870835781767738,NAV2,False,True,True,True,,,1.0262522846337871,10.485915184020996
8.316940542999873,129.69463047323163,104.325508317524,-0.36894661514822014,0.06558163330465624,3.14877063892328,-0.3947364054690099,-0.3693138244994638,0.43906400781521654,3.0935269790546522,-0.5735904492037578,-0.48837476758151166,0.4534313619501852,0.116,0.354,0.015,0.3725211403397128,0.46535736322402954,-0.12755261361598969,0.46535736322402954,0.4534313619501852,2077.0,0.17870835781767738,NAV2,False,True,True,True,,,1.0237668040611063,10.485915184020996
8.359426254000027,129.71821919501738,104.3606558570345,-0.3867804200030091,0.06459366541851368,3.1638187747181234,-0.40062472985541997,-0.37120292000140775,0.449839061136999,3.110565874612493,-0.5827203928430307,-0.4930721754857447,0.49673405701642787,0.116,0.354,0.015,0.3725211403397128,0.46535736322402954,-0.12755261361598969,0.46535736322402954,0.49673405701642787,2162.0,0.17870835781767738,NAV2,False,True,True,True,,,1.0227707235851269,10.485915184020996
8.400831664999714,129.71821919501738,104.3606558570345,-0.3867804200030091,0.06459366541851368,3.1790570924819335,-0.4066203654127718,-0.3738430265311572,0.45953305334654937,3.128377155258375,-0.5923761768416245,-0.4980028073090426,0.4901593022681502,0.323,0.305,-0.094,0.44424542766358327,0.46472322940826416,-0.1290740817785263,0.46472322940826416,0.4901593022681502,2133.0,0.17898672619784217,NAV2,False,True,True,True,,,1.016317676942532,10.485915184020996
8.445292551999955,129.7442213298884,104.39455846880055,-0.4020381931108821,0.06633803571782211,3.193654889894753,-0.4123864252138514,-0.3774898736938659,0.4625612236684317,3.1533529882128972,-0.6061065231202402,-0.5049775389564881,0.4901593022681502,0.323,0.305,-0.094,0.44424542766358327,0.46472322940826416,-0.1290740817785263,0.46472322940826416,0.4901593022681502,2105.0,0.18065684339460383,NAV2,False,True,True,True,,,1.0129756542004817,10.485915184020996
8.495540437999807,129.7442213298884,104.39455846880055,-0.4020381931108821,0.06633803571782211,3.2235139515413174,-0.4243549627815948,-0.38388699683916583,0.47069555844679495,3.170096688055026,-0.6154400268295851,-0.5097016448657175,0.4772365084525699,0.284,0.373,-0.012,0.4688123291894103,0.4642433822154999,-0.13026300072669983,0.4642433822154999,0.4772365084525699,2077.0,0.18149194853509817,NAV2,False,True,True,True,,,1.0091197359720572,10.485915184020996
8.539295187999414,129.78206973709902,104.42589175586286,-0.41075521700674145,0.081678496270985,3.2380589129093837,-0.43024301103138485,-0.38669604496124643,0.470757668443997,3.186505972634825,-0.6246874993916788,-0.5143507296467289,0.4708884693852673,0.284,0.373,-0.012,0.4688123291894103,0.4642433822154999,-0.13026300072669983,0.4642433822154999,0.4708884693852673,2000.0,0.1817703169152629,NAV2,False,True,True,True,,,1.005414105260179,10.485915184020996
8.579612586999247,129.78206973709902,104.42589175586286,-0.41075521700674145,0.081678496270985,3.2523171041030414,-0.4360597041878097,-0.3899774568705658,0.46851446075668784,3.2024485599250867,-0.6337680394662843,-0.5188825931765026,0.4649938616799149,0.107,0.293,-0.014,0.311926273340352,0.4642433822154999,-0.13026300072669983,0.4642433822154999,0.4649938616799149,2105.0,0.1817703169152629,NAV2,False,True,True,True,,,1.0014353934966358,10.485915184020996
8.619711682999878,129.82291271472891,104.45459409972439,-0.41916237732866607,0.09893080564515992,3.2811970140682636,-0.448018814831369,-0.39620015035649825,0.46870037892305644,3.226663864744886,-0.6477460750476198,-0.5258325273677154,0.4534313619501852,0.107,0.293,-0.014,0.311926273340352,0.4642433822154999,-0.13026300072669983,0.4642433822154999,0.4534313619501852,2000.0,0.18316220535820002,NAV2,False,True,True,True,,,0.995173855557508,10.485915184020996
8.660024885999519,129.82291271472891,104.45459409972439,-0.41916237732866607,0.09893080564515992,3.2953145014383205,-0.45393242865675687,-0.39914381187027326,0.46643532381481984,3.2429210554912196,-0.6572572452448882,-0.530522623200667,0.4772365084525699,0.107,0.293,-0.014,0.311926273340352,0.46354085206985474,-0.1316664069890976,0.46354085206985474,0.4649938616799149,2105.0,0.18316220535820002,NAV2,False,True,True,True,,,0.9960800820407314,10.485915184020996
8.702174669999295,129.82291271472891,104.45459409972439,-0.41916237732866607,0.09893080564515992,3.3100468545469846,-0.46018299145050867,-0.40272929264665785,0.4699105728364799,3.259496176524297,-0.6670610594445423,-0.5353317346957865,0.48358454751987245,0.252,0.351,-0.05,0.4320937398296809,0.46354085206985474,-0.1316664069890976,0.46354085206985474,0.48358454751987245,2162.0,0.1839972639565809,NAV2,False,True,True,True,,,0.9910237983425368,10.485915184020996
8.745229602999643,129.856800420442,104.4829340501321,-0.43473618780273515,0.10620353217672489,3.324676543872986,-0.4664446603668108,-0.4065938416493151,0.4717438191721876,3.2762179507424487,-0.6770615827250609,-0.5402046420495884,0.48358454751987245,0.252,0.351,-0.05,0.4320937398296809,0.4624972939491272,-0.13288520276546478,0.4624972939491272,0.48358454751987245,2105.0,0.1839972639565809,NAV2,False,True,True,True,,,0.9882579846506647,10.485915184020996
8.78878198899929,129.856800420442,104.4829340501321,-0.43473618780273515,0.10620353217672489,3.354181234062103,-0.4792649619192618,-0.413313832136561,0.47603398043264084,3.2925885277404725,-0.6869593225282857,-0.5450026975980787,0.4772365084525699,0.171,0.454,-0.013,0.48513606338840654,0.4624972939491272,-0.13288520276546478,0.4624972939491272,0.4772365084525699,2222.0,0.18538905931529126,NAV2,False,True,True,True,,,0.9800726110001983,10.485915184020996
8.835387584999808,129.8849360481888,104.51152920799889,-0.4554941031059916,0.10544076136480555,3.3691784465731165,-0.485869714611939,-0.41611973257909973,0.4798138358380392,3.3095150901303594,-0.6973100827106076,-0.5501401523333552,0.4901593022681502,0.171,0.454,-0.013,0.48513606338840654,0.4624972939491272,-0.13288520276546478,0.4624972939491272,0.4901593022681502,2105.0,0.19346150962950207,NAV2,False,True,True,True,,,0.9826277448724182,10.485915184020996
8.875637485999505,129.8849360481888,104.51152920799889,-0.4554941031059916,0.10544076136480555,3.3839306025364237,-0.4924121126668018,-0.419250736806986,0.48085729909188957,3.325723236501658,-0.7073364800151826,-0.5552730620678196,0.45909925397456247,0.079,0.435,-0.023,0.44211536955867076,0.4610391855239868,-0.13435736298561096,0.4624972939491272,0.45909925397456247,2077.0,0.1995855209088997,NAV2,False,True,True,True,,,0.9788865342278311,10.485915184020996
8.916492018000099,129.8849360481888,104.51152920799889,-0.4554941031059916,0.10544076136480555,3.4123569288687214,-0.5051549411451055,-0.425894284616498,0.4757115769218922,3.3413678573856536,-0.7171234088220106,-0.5602631035469792,0.4649938616799149,0.079,0.435,-0.023,0.44211536955867076,0.4610391855239868,-0.13435736298561096,0.4610391855239868,0.4649938616799149,2025.0,0.19986388928906448,NAV2,False,True,True,True,,,0.9728891426743689,10.485915184020996
8.960814396999922,129.90471033049099,104.53927008807159,-0.48145425642314565,0.09536050153277732,3.426147940881996,-0.5114140225662366,-0.42926175482305773,0.4709377879216749,3.3644385378044754,-0.7317577711882077,-0.5678174060467779,0.44232229358240566,0.079,0.435,-0.023,0.44211536955867076,0.4610391855239868,-0.13435736298561096,0.4610391855239868,0.4534313619501852,1951.0,0.20487442704780318,NAV2,False,True,True,True,,,0.9684747656298015,10.277915000915527
9.002640099000018,129.90471033049099,104.53927008807159,-0.48145425642314565,0.09536050153277732,3.4392990066224516,-0.5174209958403029,-0.43294616705489647,0.46183467326154465,3.3784682358681675,-0.7407764231878624,-0.5724812030203621,0.42169116661367223,0.202,0.408,-0.111,0.45526695465407985,0.45929136872291565,-0.13506865501403809,0.45929136872291565,0.42169116661367223,1927.0,0.20682291262472965,NAV2,False,True,True,True,,,0.9637480827229049,10.277915000915527
9.045025575999716,129.9206588406015,104.56995378631932,-0.508666452371648,0.08119199901987224,3.452579268654457,-0.5235525301910281,-0.4359038559244674,0.45640066471699914,3.3932981751571387,-0.7504119851064102,-0.5774265758503906,0.44776346992580784,0.202,0.408,-0.111,0.45526695465407985,0.45929136872291565,-0.13506865501403809,0.45929136872291565,0.44776346992580784,2025.0,0.20682291262472965,NAV2,False,True,True,True,,,0.963338251276037,10.277915000915527
9.086668068999643,129.9206588406015,104.56995378631932,-0.508666452371648,0.08119199901987224,3.479680522972765,-0.536230305105332,-0.44089148973265685,0.45332257960893724,3.4093183813183785,-0.7609411285090298,-0.5827907618535927,0.4534313619501852,0.202,0.377,-0.071,0.42770667518756356,0.45929136872291565,-0.13506865501403809,0.45929136872291565,0.4534313619501852,2025.0,0.20710118792066762,NAV2,False,True,True,True,,,0.9612524173429917,10.277915000915527
9.135355063000134,129.93299343315002,104.6030019733603,-0.5347967095392221,0.0637770575746731,3.493426096715865,-0.5427503413608952,-0.44532902545177366,0.453808176200441,3.424210598157309,-0.7708380887524813,-0.5877972896902407,0.4772365084525699,0.202,0.377,-0.071,0.42770667518756356,0.4572230875492096,-0.13674747943878174,0.45929136872291565,0.4772365084525699,2077.0,0.20710118792066762,NAV2,False,True,True,True,,,0.9565149451976342,10.277915000915527
