time_iso,unix_s,right_erpm,gnss_gspeed_mps,gnss_vel_norm_mps,ratio_erpm_per_mps,sat,dop,hacc_m,sacc_mps,gnss_measurement_age_s,erpm_pair_age_s,esc_right_age_ms,gnss_vel_sigma_mps,steering_deg,esc_fault,valid,reject_reason
2026-09-17T23:57:25.840,1789664245.840349,0.000,0.036100,0.036056,nan,16,0.740,0.623,0.300,0.040,0.006,0.0,0.3000,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:25.938,1789664245.938493,0.000,0.083700,0.083726,nan,16,0.740,0.623,0.291,0.038,0.005,0.0,0.2910,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:26.051,1789664246.051376,0.000,0.111200,0.111221,nan,16,0.740,0.624,0.314,0.051,0.017,0.0,0.3140,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:26.142,1789664246.142423,0.000,0.052200,0.052154,nan,16,0.740,0.624,0.232,0.042,0.009,0.0,0.2320,0.000,0,0,speed_low
2026-09-17T23:57:26.241,1789664246.241544,0.000,0.040100,0.040112,nan,16,0.740,0.624,0.303,0.041,0.007,0.0,0.3030,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:26.340,1789664246.340418,0.000,0.030900,0.030887,nan,16,0.740,0.623,0.281,0.040,0.007,0.0,0.2810,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:26.440,1789664246.440447,0.000,0.065300,0.065307,nan,16,0.740,0.624,0.279,0.040,0.006,0.0,0.2790,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:26.538,1789664246.538426,0.000,0.040500,0.040497,nan,16,0.740,0.624,0.291,0.038,0.004,0.0,0.2910,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:26.640,1789664246.640392,0.000,0.015300,0.015297,nan,16,0.740,0.624,0.240,0.040,0.006,0.0,0.2400,0.000,0,0,speed_low
2026-09-17T23:57:26.739,1789664246.739375,0.000,0.066000,0.066030,nan,16,0.740,0.624,0.253,0.039,0.006,0.0,0.2530,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:26.838,1789664246.838853,0.000,0.086400,0.086371,nan,16,0.740,0.624,0.327,0.038,0.004,0.0,0.3270,0.000,0,0,sacc_high;speed_low
